Date,Away Team,Away Team Odds,Away Team Decimal Odds,Away Team Implied Probability,Away Probability,Home Probability,Home Team Implied Probability,Home Team Decimal Odds,Home Team Odds,Home Team,source_file,actual_away_score,actual_home_score,actual_winner,prediction_correct,bet_placed,bet_outcome,predicted_winner,prediction_confidence,month
2024-12-19,COL,-275.0,1.36,0.7333333333333333,0.5,0.5,0.3125,3.2,220.0,SJ,2024-12-19.csv,4.0,2.0,COL,False,,0.0,SJ,0.5,2024-12
2024-12-27,CHI,135.0,2.35,0.425531914893617,0.471138974487194,0.528861025512806,0.6153846153846154,1.62,-160.0,BUF,2024-12-27.csv,2.0,6.0,BUF,True,,0.0,BUF,0.528861025512806,2024-12
2024-12-27,TOR,-135.0,1.74,0.574468085106383,0.4702221736714556,0.5297778263285444,0.46511627906976744,2.15,115.0,DET,2024-12-27.csv,5.0,2.0,TOR,False,home,-1.0,DET,0.5297778263285444,2024-12
2024-12-27,CAR,110.0,2.1,0.47619047619047616,0.4689671104047688,0.5310328895952311,0.5652173913043478,1.77,-130.0,NJ,2024-12-27.csv,2.0,4.0,NJ,True,,0.0,NJ,0.5310328895952311,2024-12
2024-12-27,BOS,-155.0,1.65,0.6078431372549019,0.4700753819288478,0.5299246180711521,0.43478260869565216,2.3,130.0,CBJ,2024-12-27.csv,2.0,6.0,CBJ,True,home,1.3,CBJ,0.5299246180711521,2024-12
2024-12-27,NSH,-135.0,1.74,0.574468085106383,0.4716337533930672,0.5283662466069328,0.46511627906976744,2.15,115.0,STL,2024-12-27.csv,4.0,7.0,STL,True,home,1.15,STL,0.5283662466069328,2024-12
2024-12-27,MIN,170.0,2.7,0.37037037037037035,0.4729913576836475,0.5270086423163525,0.6774193548387096,1.48,-210.0,DAL,2024-12-27.csv,3.0,2.0,MIN,False,,0.0,DAL,0.5270086423163525,2024-12
2024-12-27,COL,-140.0,1.71,0.5833333333333334,0.4684772390963563,0.5315227609036438,0.45454545454545453,2.2,120.0,UHC,2024-12-27.csv,4.0,1.0,COL,False,home,-1.0,UHC,0.5315227609036438,2024-12
2024-12-27,VGK,-275.0,1.36,0.7333333333333333,0.4732415800836628,0.5267584199163374,0.3125,3.2,220.0,SJ,2024-12-27.csv,6.0,3.0,VGK,False,home,-1.0,SJ,0.5267584199163374,2024-12
2024-12-30,NYR,175.0,2.75,0.36363636363636365,0.4674466508802414,0.5325533491197587,0.6774193548387096,1.48,-210.0,FLA,2024-12-30.csv,3.0,5.0,FLA,True,,0.0,FLA,0.5325533491197587,2024-12
2024-12-30,NSH,105.0,2.05,0.4878048780487805,0.4681543041553457,0.5318456958446544,0.5555555555555556,1.8,-125.0,WPG,2024-12-30.csv,0.0,3.0,WPG,True,,0.0,WPG,0.5318456958446544,2024-12
