Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-02-20 - MIN 7, EDM 3",EDM,0.0,36.865,49.796,29.357,36.765,1.284,2.676,8.212,10.852,0.662,1.458,5.742,8.484,13.813,21.762,0.183,0.206,7.452,10.537,13.178,14.367,0.41,1.004,7.13,7.346999999999999,1.0403,21.583,21.449,25.191000000000003,27.610000000000003,1.848,2.322
"2022-02-23 - EDM 3, TB 5",EDM,2.0,37.803,49.206,30.011000000000003,36.366,1.836,2.111,8.01,10.683,0.6799999999999999,1.1,5.726999999999999,8.146,14.499,21.334,0.295,0.206,7.628,10.278,13.928999999999998,14.215,0.82,0.8030000000000002,7.590000000000001,7.492999999999999,0.9953,21.961,21.95,24.919,27.27,1.881,2.293
"2022-02-26 - EDM 4, FLA 3",EDM,2.0,36.217,48.633,28.763,36.201,2.03,2.111,7.672999999999999,10.433,0.7790000000000001,1.306,5.372,8.103,13.557,21.778,0.295,0.206,7.346999999999999,10.311,13.793,13.785,0.915,0.591,7.211999999999999,6.572,0.9832,20.949,21.465,24.241000000000003,26.253,1.823,2.247
"2022-02-27 - EDM 1, CAR 2",EDM,0.0,36.938,46.396,29.285000000000004,34.538,1.843,2.212,8.088000000000001,11.306,0.687,1.308,6.0600000000000005,8.879999999999999,13.979,19.811,0.206,0.206,7.354999999999999,9.507,13.553,12.779,0.915,0.6980000000000001,7.139,6.43,0.9983,21.698,21.609,24.136,25.947,1.926,2.228
"2022-03-01 - EDM 3, PHI 0",EDM,1.0,35.872,44.962,28.646,34.423,1.618,2.313,7.525,10.377,0.781,1.412,5.753,8.187000000000001,14.431,19.976,0.206,0.206,7.858,9.928,12.160999999999998,12.284,0.609,0.6980000000000001,6.207,6.674,1.0117,21.147,19.661,22.692,25.653,1.848,2.188
"2022-03-03 - EDM 3, CHI 4",EDM,1.0,36.607,45.254,28.944,34.715,1.405,2.4210000000000003,7.111,10.456,0.674,1.52,5.276,8.445,15.318,20.548,0.206,0.206,8.097,10.793,12.187,11.851000000000004,0.505,0.6980000000000001,6.055,5.908,1.0235999999999998,20.98,19.337,22.267,25.905,1.765,2.256
"2022-03-05 - MTL 5, EDM 2",EDM,1.0,36.98,44.433,28.466,34.203,1.688,2.228,7.038000000000001,10.28,0.768,1.52,5.345000000000001,8.349,15.18,21.279,0.395,0.1109999999999999,7.885,11.314,12.787,10.552,0.505,0.6040000000000001,6.243,5.029,1.0072,20.923,19.841,20.816,25.411,1.7259999999999998,2.234
"2022-03-07 - EDM 1, CGY 3",EDM,1.0,38.359,41.614,29.725,32.009,1.794,2.095,7.44,9.036,0.768,1.5980000000000003,5.611,7.589999999999999,15.773,20.764000000000003,0.395,0.0,8.384,11.218,13.021,9.855,0.61,0.507,6.511,4.558000000000001,1.0019,21.768,20.448,18.92,24.031,1.867,2.0620000000000003
"2022-03-09 - WSH 3, EDM 4",EDM,1.0,38.195,42.059000000000005,30.067,32.215,1.805,1.884,6.796000000000001,8.599,0.6809999999999999,1.389,5.156000000000001,7.066,15.412,21.028,0.395,0.0,8.444999999999999,11.308,13.454999999999998,10.389,0.704,0.507,7.114999999999999,5.140000000000001,0.9906,21.79,20.212,19.049,24.158,1.843,2.002
"2022-03-12 - TB 1, EDM 4",EDM,2.0,39.117,42.47,30.742,32.126999999999995,1.811,1.491,6.618,8.558,0.6809999999999999,1.198,4.864,6.74,15.651,20.656,0.301,0.0,8.345,11.102999999999998,14.373,11.036,0.8089999999999999,0.3059999999999999,7.632000000000001,5.317,0.9787,21.8,20.972,19.649,23.682,1.789,2.019
