Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2022-03-29 - NYI 4, CBJ 3",CBJ,Limited ReportFull Report,49.133333333333,55.29,42.11,56.77,44.81,36.31,55.24,36.68,26.03,58.49,2.81,3.18,46.92,2.62,1.65,61.39,25.39,22.98,52.49,9.21,6.7,57.89,6.49,4.42,59.47,0.94,2.13,30.66,14.50,51.87,15.84,16.41,49.12,11.1,9.59,53.65,1.99,1.04,65.67,17.91,89.16,26.36,17.9,59.55,17.22,11.0,61.02,0.0,0.0,-,0.0,100.0,7.67,87.78,0.954,15557
"2022-03-29 - OTT 1, NSH 4",OTT,Limited ReportFull Report,43.683333333333,43.88,37.89,53.66,30.82,28.75,51.74,23.42,21.83,51.76,0.0,1.93,0.00,1.39,1.61,46.46,14.49,18.32,44.17,3.17,9.56,24.91,3.14,7.78,28.78,0.0,1.93,0.00,0.00,75.16,11.24,8.74,56.24,6.21,4.87,56.04,0.0,0.0,-,0.00,100.00,26.56,17.34,60.5,13.03,9.17,58.68,0.0,0.0,-,0.0,100.0,0.0,91.15,0.911,17176
"2022-03-29 - OTT 1, NSH 4",NSH,Limited ReportFull Report,43.683333333333,37.89,43.88,46.34,28.75,30.82,48.26,21.83,23.42,48.24,1.93,0.0,100.00,1.61,1.39,53.54,18.32,14.49,55.83,9.56,3.17,75.09,7.78,3.14,71.22,1.93,0.0,100.00,24.84,100.00,8.74,11.24,43.76,4.87,6.21,43.96,0.0,0.0,-,0.00,100.00,17.34,26.56,39.5,9.17,13.03,41.32,0.0,0.0,-,0.0,100.0,8.85,100.0,1.089,17176
"2022-03-29 - PHI 1, MIN 4",PHI,Limited ReportFull Report,48.083333333333,39.64,46.87,45.82,30.53,38.89,43.98,25.01,30.33,45.2,0.0,1.93,0.00,2.16,2.13,50.31,22.78,20.31,52.86,9.96,8.89,52.85,7.81,7.01,52.71,0.0,1.91,0.00,0.00,72.81,12.76,11.56,52.46,9.93,6.15,61.75,0.0,0.0,-,0.00,100.00,13.72,23.92,36.44,6.41,16.35,28.17,0.0,0.0,-,0.0,100.0,0.0,93.64,0.936,17874
"2022-03-29 - PHI 1, MIN 4",MIN,Limited ReportFull Report,48.083333333333,46.87,39.64,54.18,38.89,30.53,56.02,30.33,25.01,54.8,1.93,0.0,100.00,2.13,2.16,49.69,20.31,22.78,47.14,8.89,9.96,47.15,7.01,7.81,47.29,1.91,0.0,100.00,27.19,100.00,11.56,12.76,47.54,6.15,9.93,38.25,0.0,0.0,-,0.00,100.00,23.92,13.72,63.56,16.35,6.41,71.83,0.0,0.0,-,0.0,100.0,6.36,100.0,1.064,17874
"2022-03-29 - COL 2, CGY 1",COL,Limited ReportFull Report,45.066666666667,42.42,44.18,48.98,31.99,36.45,46.75,25.7,25.98,49.73,0.0,0.0,-,1.67,1.4,54.44,19.92,16.12,55.28,4.26,6.49,39.63,4.22,4.67,47.44,0.0,0.0,-,0.00,100.00,15.54,9.66,61.68,9.28,5.83,61.41,0.0,0.0,-,0.00,100.00,19.62,25.13,43.84,12.16,15.52,43.94,0.0,0.0,-,0.0,100.0,0.0,100.0,1.0,16543
"2022-03-29 - COL 2, CGY 1",CGY,Limited ReportFull Report,45.066666666667,44.18,42.42,51.02,36.45,31.99,53.25,25.98,25.7,50.27,0.0,0.0,-,1.4,1.67,45.56,16.12,19.92,44.72,6.49,4.26,60.37,4.67,4.22,52.56,0.0,0.0,-,0.00,100.00,9.66,15.54,38.32,5.83,9.28,38.59,0.0,0.0,-,0.00,100.00,25.13,19.62,56.16,15.52,12.16,56.06,0.0,0.0,-,0.0,100.0,0.0,100.0,1.0,16543
"2022-03-29 - DAL 3, ANA 2",DAL,Limited ReportFull Report,51.75,59.49,41.41,58.96,45.44,33.47,57.58,27.32,25.07,52.15,3.12,1.87,62.59,3.27,2.69,54.91,37.13,25.56,59.23,20.0,12.25,62.02,13.63,9.47,59.0,3.13,0.92,77.31,22.94,90.31,17.12,13.24,56.38,6.02,9.63,38.46,0.0,0.95,0.00,0.00,90.15,19.07,12.63,60.16,8.1,3.95,67.23,0.0,0.0,-,0.0,100.0,11.43,92.55,1.04,12617
"2022-03-29 - DAL 3, ANA 2",ANA,Limited ReportFull Report,51.75,41.41,59.49,41.04,33.47,45.44,42.42,25.07,27.32,47.85,1.87,3.12,37.41,2.69,3.27,45.09,25.56,37.13,40.77,12.25,20.0,37.98,9.47,13.63,41.0,0.92,3.13,22.69,9.69,77.06,13.24,17.12,43.62,9.63,6.02,61.54,0.95,0.0,100.00,9.85,100.00,12.63,19.07,39.84,3.95,8.1,32.77,0.0,0.0,-,0.0,100.0,7.45,88.57,0.96,12617
"2022-03-30 - WPG 3, BUF 2",WPG,Limited ReportFull Report,54.0,37.1,49.5,42.84,33.25,40.42,45.13,24.11,26.68,47.46,2.02,1.89,51.74,2.23,2.65,45.62,23.64,28.02,45.76,13.41,10.34,56.45,6.07,7.63,44.32,1.01,1.88,34.92,16.63,75.32,10.23,17.79,36.51,9.21,8.82,51.07,1.06,0.0,100.00,11.49,100.00,13.04,18.81,40.95,7.93,9.06,46.68,0.0,0.0,-,0.0,100.0,8.39,92.93,1.013,8055
"2022-03-30 - WPG 3, BUF 2",BUF,Limited ReportFull Report,54.0,49.5,37.1,57.16,40.42,33.25,54.87,26.68,24.11,52.54,1.89,2.02,48.26,2.65,2.23,54.38,28.02,23.64,54.24,10.34,13.41,43.55,7.63,6.07,55.68,1.88,1.01,65.08,24.68,83.37,17.79,10.23,63.49,8.82,9.21,48.93,0.0,1.06,0.00,0.00,88.51,18.81,13.04,59.05,9.06,7.93,53.32,0.0,0.0,-,0.0,100.0,7.07,91.61,0.987,8055
"2022-03-30 - NYR 5, DET 4",NYR,Limited ReportFull Report,52.866666666667,50.66,31.97,61.31,37.95,22.26,63.02,27.91,16.64,62.64,3.08,1.87,62.25,2.88,1.16,71.4,30.6,11.41,72.84,15.42,3.8,80.22,12.21,2.9,80.8,2.07,0.0,100.00,16.94,100.00,15.11,7.62,66.49,6.07,1.97,75.51,1.06,0.95,52.74,17.43,51.84,18.92,18.4,50.69,8.94,11.85,43.01,0.0,0.89,0.00,0.0,92.49,11.03,88.78,0.998,16375
"2022-03-30 - NYR 5, DET 4",DET,Limited ReportFull Report,52.866666666667,31.97,50.66,38.69,22.26,37.95,36.98,16.64,27.91,37.36,1.87,3.08,37.75,1.16,2.88,28.6,11.41,30.6,27.16,3.8,15.42,19.78,2.9,12.21,19.2,0.0,2.07,0.00,0.00,83.06,7.62,15.11,33.51,1.97,6.07,24.49,0.95,1.06,47.26,48.16,82.57,18.4,18.92,49.31,11.85,8.94,56.99,0.89,0.0,100.00,7.51,100.0,11.22,88.97,1.002,16375
"2022-03-30 - LA 3, EDM 4",LA,Limited ReportFull Report,51.566666666667,47.96,54.19,46.95,37.85,37.62,50.15,29.72,27.15,52.26,3.08,2.86,51.91,2.3,2.39,49.02,23.77,25.79,47.96,11.52,13.03,46.91,8.23,9.4,46.67,3.1,0.94,76.73,37.73,89.98,12.26,12.7,49.13,4.11,3.87,51.54,0.0,0.96,0.00,0.00,75.16,22.56,21.4,51.32,15.38,12.91,54.36,0.0,1.06,0.00,0.0,91.78,10.37,89.48,0.998,16472
"2022-03-30 - LA 3, EDM 4",EDM,Limited ReportFull Report,51.566666666667,54.19,47.96,53.05,37.62,37.85,49.85,27.15,29.72,47.74,2.86,3.08,48.09,2.39,2.3,50.98,25.79,23.77,52.04,13.03,11.52,53.09,9.4,8.23,53.33,0.94,3.1,23.27,10.02,62.27,12.7,12.26,50.87,3.87,4.11,48.46,0.96,0.0,100.00,24.84,100.00,21.4,22.56,48.68,12.91,15.38,45.64,1.06,0.0,100.00,8.22,100.0,10.52,89.63,1.002,16472
"2022-03-30 - STL 4, VAN 3",STL,Limited ReportFull Report,55.016666666667,43.91,47.84,47.85,30.37,32.37,48.4,22.81,20.02,53.26,2.09,2.84,42.38,2.57,1.54,62.47,28.65,16.71,63.15,12.78,5.49,69.94,10.55,2.7,79.62,1.08,1.87,36.65,10.25,30.74,16.0,11.16,58.91,7.31,3.8,65.81,0.0,0.95,0.00,0.00,75.05,12.4,25.54,32.68,4.05,11.92,25.36,0.94,0.0,100.00,23.15,100.0,9.15,85.82,0.95,18809
"2022-03-30 - STL 4, VAN 3",VAN,Limited ReportFull Report,55.016666666667,47.84,43.91,52.15,32.37,30.37,51.6,20.02,22.81,46.74,2.84,2.09,57.62,1.54,2.57,37.53,16.71,28.65,36.85,5.49,12.78,30.06,2.7,10.55,20.38,1.87,1.08,63.35,69.26,89.75,11.16,16.0,41.09,3.8,7.31,34.19,0.95,0.0,100.00,24.95,100.00,25.54,12.4,67.32,11.92,4.05,74.64,0.0,0.94,0.00,0.0,76.85,14.18,90.85,1.05,18809
"2022-03-30 - SJ 2, ARI 5",SJ,Limited ReportFull Report,53.433333333333,62.4,37.44,62.5,47.37,29.31,61.78,37.03,21.54,63.23,1.01,3.8,21.02,3.28,2.43,57.42,25.73,24.67,51.05,13.62,11.18,54.94,9.32,7.57,55.18,0.0,2.85,0.00,0.00,62.37,12.12,13.47,47.38,8.13,7.71,51.31,0.0,0.95,0.00,0.00,87.71,38.1,16.58,69.68,16.6,6.24,72.67,0.94,0.0,100.00,5.65,100.0,2.73,82.36,0.851,9949
"2022-03-30 - SJ 2, ARI 5",ARI,Limited ReportFull Report,53.433333333333,37.44,62.4,37.5,29.31,47.37,38.22,21.54,37.03,36.77,3.8,1.01,78.98,2.43,3.28,42.58,24.67,25.73,48.95,11.18,13.62,45.06,7.57,9.32,44.82,2.85,0.0,100.00,37.63,100.00,13.47,12.12,52.62,7.71,8.13,48.69,0.95,0.0,100.00,12.29,100.00,16.58,38.1,30.32,6.24,16.6,27.33,0.0,0.94,0.00,0.0,94.35,17.64,97.27,1.149,9949
"2022-03-30 - VGK 3, SEA 0",VGK,Limited ReportFull Report,49.616666666667,55.24,36.46,60.24,46.46,25.93,64.18,27.08,19.45,58.2,2.13,0.0,100.00,3.15,1.61,66.25,34.69,20.33,63.05,18.6,7.43,71.47,11.05,4.67,70.29,2.14,0.0,100.00,19.37,100.00,16.37,12.71,56.3,7.49,7.55,49.82,0.0,0.0,-,0.00,100.00,16.33,14.27,53.36,7.63,7.09,51.85,0.0,0.0,-,0.0,100.0,7.88,100.0,1.079,17151
"2022-03-30 - VGK 3, SEA 0",SEA,Limited ReportFull Report,49.616666666667,36.46,55.24,39.76,25.93,46.46,35.82,19.45,27.08,41.8,0.0,2.13,0.00,1.61,3.15,33.75,20.33,34.69,36.95,7.43,18.6,28.53,4.67,11.05,29.71,0.0,2.14,0.00,0.00,80.63,12.71,16.37,43.7,7.55,7.49,50.18,0.0,0.0,-,0.00,100.00,14.27,16.33,46.64,7.09,7.63,48.15,0.0,0.0,-,0.0,100.0,0.0,92.12,0.921,17151
"2022-03-31 - NJ 1, BOS 8",NJ,Limited ReportFull Report,48.166666666667,34.41,59.24,36.75,30.66,45.78,40.11,22.21,37.23,37.37,1.01,6.85,12.87,1.59,2.76,36.51,19.21,29.89,39.12,8.84,13.15,40.21,6.78,11.29,37.51,0.0,4.85,0.00,0.00,57.04,10.18,16.96,37.51,4.76,10.23,31.76,0.0,0.0,-,0.00,100.00,14.25,23.73,37.53,8.75,12.23,41.71,0.94,2.01,31.85,10.72,83.58,4.55,81.6,0.862,17850
"2022-03-31 - NJ 1, BOS 8",BOS,Limited ReportFull Report,48.166666666667,59.24,34.41,63.25,45.78,30.66,59.89,37.23,22.21,62.63,6.85,1.01,87.13,2.76,1.59,63.49,29.89,19.21,60.88,13.15,8.84,59.79,11.29,6.78,62.49,4.85,0.0,100.00,42.96,100.00,16.96,10.18,62.49,10.23,4.76,68.24,0.0,0.0,-,0.00,100.00,23.73,14.25,62.47,12.23,8.75,58.29,2.01,0.94,68.15,16.42,89.28,18.4,95.45,1.138,17850
"2022-03-31 - WPG 3, TOR 7",WPG,Limited ReportFull Report,44.05,34.21,41.93,44.93,27.5,29.03,48.65,17.85,21.08,45.85,2.13,1.87,53.22,1.63,1.8,47.48,21.33,28.87,42.48,9.35,9.78,48.89,6.34,4.94,56.23,2.14,0.92,69.99,33.75,81.41,11.86,19.41,37.94,4.93,8.91,35.59,0.0,0.0,-,0.00,100.00,12.41,11.08,52.83,6.69,7.05,48.66,0.0,0.88,0.00,0.0,87.47,11.95,91.11,1.031,18517
"2022-03-31 - WPG 3, TOR 7",TOR,Limited ReportFull Report,44.05,41.93,34.21,55.07,29.03,27.5,51.35,21.08,17.85,54.15,1.87,2.13,46.78,1.8,1.63,52.52,28.87,21.33,57.52,9.78,9.35,51.11,4.94,6.34,43.77,0.92,2.14,30.01,18.59,66.25,19.41,11.86,62.06,8.91,4.93,64.41,0.0,0.0,-,0.00,100.00,11.08,12.41,47.17,7.05,6.69,51.34,0.88,0.0,100.00,12.53,100.0,8.89,88.05,0.969,18517
"2022-03-31 - CHI 0, FLA 4",CHI,Limited ReportFull Report,49.833333333333,56.55,58.41,49.19,47.94,48.41,49.75,29.49,40.23,42.3,0.0,2.92,0.00,3.39,3.38,50.03,28.61,27.09,51.37,12.96,17.65,42.35,9.81,11.95,45.1,0.0,0.94,0.00,0.00,92.12,15.44,9.27,62.48,8.87,7.06,55.7,0.0,1.92,0.00,0.00,72.81,23.21,29.59,43.97,8.12,20.35,28.52,0.0,0.0,-,0.0,100.0,0.0,92.75,0.927,15218
"2022-03-31 - CHI 0, FLA 4",FLA,Limited ReportFull Report,49.833333333333,58.41,56.55,50.81,48.41,47.94,50.25,40.23,29.49,57.7,2.92,0.0,100.00,3.38,3.39,49.97,27.09,28.61,48.63,17.65,12.96,57.65,11.95,9.81,54.9,0.94,0.0,100.00,7.88,100.00,9.27,15.44,37.52,7.06,8.87,44.3,1.92,0.0,100.00,27.19,100.00,29.59,23.21,56.03,20.35,8.12,71.48,0.0,0.0,-,0.0,100.0,7.25,100.0,1.073,15218
"2022-03-31 - CBJ 2, NYI 5",CBJ,Limited ReportFull Report,49.45,42.99,56.89,43.04,35.43,44.73,44.2,24.89,35.69,41.09,2.03,3.86,34.39,1.97,3.27,37.59,26.45,32.73,44.7,10.05,13.48,42.71,6.95,10.75,39.28,2.05,0.0,100.00,29.43,100.00,15.93,19.46,45.01,7.91,13.0,37.81,0.0,2.83,0.00,0.00,78.22,14.72,19.88,42.54,8.16,10.48,43.76,0.0,0.95,0.00,0.0,90.97,8.14,89.17,0.973,17255
"2022-03-31 - CBJ 2, NYI 5",NYI,Limited ReportFull Report,49.45,56.89,42.99,56.96,44.73,35.43,55.8,35.69,24.89,58.91,3.86,2.03,65.61,3.27,1.97,62.41,32.73,26.45,55.3,13.48,10.05,57.29,10.75,6.95,60.72,0.0,2.05,0.00,0.00,70.57,19.46,15.93,54.99,13.0,7.91,62.19,2.83,0.0,100.00,21.78,100.00,19.88,14.72,57.46,10.48,8.16,56.24,0.95,0.0,100.00,9.03,100.0,10.83,91.86,1.027,17255
"2022-03-31 - MTL 0, CAR 4",MTL,Limited ReportFull Report,45.45,27.4,63.61,30.11,25.13,47.71,34.5,19.7,36.1,35.31,0.0,1.97,0.00,1.72,3.17,35.13,12.47,30.03,29.35,5.91,14.09,29.54,2.93,8.18,26.39,0.0,1.95,0.00,0.00,76.12,6.43,16.23,28.38,5.7,6.2,47.89,0.0,0.0,-,0.00,100.00,14.49,26.02,35.78,10.8,21.1,33.86,0.0,0.0,-,0.0,100.0,0.0,94.53,0.945,15289
"2022-03-31 - MTL 0, CAR 4",CAR,Limited ReportFull Report,45.45,63.61,27.4,69.89,47.71,25.13,65.5,36.1,19.7,64.69,1.97,0.0,100.00,3.17,1.72,64.87,30.03,12.47,70.65,14.09,5.91,70.46,8.18,2.93,73.61,1.95,0.0,100.00,23.88,100.00,16.23,6.43,71.62,6.2,5.7,52.11,0.0,0.0,-,0.00,100.00,26.02,14.49,64.22,21.1,10.8,66.14,0.0,0.0,-,0.0,100.0,5.47,100.0,1.055,15289
"2022-03-31 - PIT 4, MIN 3",PIT,Limited ReportFull Report,45.9,48.07,42.16,53.28,36.87,37.74,49.42,25.89,21.98,54.09,2.13,1.87,53.22,1.22,1.62,42.99,17.52,17.23,50.42,6.56,6.19,51.45,5.41,5.32,50.39,2.14,0.0,100.00,39.59,100.00,11.15,10.93,50.5,6.44,8.39,43.42,0.0,1.99,0.00,0.00,76.30,25.92,24.16,51.76,10.71,8.3,56.34,0.0,0.0,-,0.0,100.0,8.24,91.47,0.997,18978
"2022-03-31 - PIT 4, MIN 3",MIN,Limited ReportFull Report,45.9,42.16,48.07,46.72,37.74,36.87,50.58,21.98,25.89,45.91,1.87,2.13,46.78,1.62,1.22,57.01,17.23,17.52,49.58,6.19,6.56,48.55,5.32,5.41,49.61,0.0,2.14,0.00,0.00,60.41,10.93,11.15,49.5,8.39,6.44,56.58,1.99,0.0,100.00,23.70,100.00,24.16,25.92,48.24,8.3,10.71,43.66,0.0,0.0,-,0.0,100.0,8.53,91.76,1.003,18978
"2022-03-31 - SJ 2, COL 4",SJ,Limited ReportFull Report,48.716666666667,33.56,61.7,35.23,27.72,47.5,36.85,23.79,35.59,40.06,2.02,2.88,41.29,1.53,2.89,34.59,15.27,33.81,31.11,6.08,13.27,31.41,5.02,9.59,34.37,0.0,1.93,0.00,0.00,79.85,9.08,20.68,30.52,7.15,11.73,37.86,1.06,0.95,52.74,14.80,91.92,22.76,34.33,39.87,10.5,12.16,46.33,0.94,0.0,100.00,8.94,100.0,8.5,91.92,1.004,18013
"2022-03-31 - SJ 2, COL 4",COL,Limited ReportFull Report,48.716666666667,61.7,33.56,64.77,47.5,27.72,63.15,35.59,23.79,59.94,2.88,2.02,58.71,2.89,1.53,65.41,33.81,15.27,68.89,13.27,6.08,68.59,9.59,5.02,65.63,1.93,0.0,100.00,20.15,100.00,20.68,9.08,69.48,11.73,7.15,62.14,0.95,1.06,47.26,8.08,85.20,34.33,22.76,60.13,12.16,10.5,53.67,0.0,0.94,0.00,0.0,91.06,8.08,91.5,0.996,18013
"2022-03-31 - LA 3, CGY 2",LA,Limited ReportFull Report,52.683333333333,46.17,51.53,47.26,38.66,35.78,51.93,24.87,21.71,53.4,2.07,0.94,68.67,2.81,1.99,58.49,23.42,27.81,45.71,13.92,7.49,65.02,8.42,5.68,59.72,2.07,0.0,100.00,24.56,100.00,9.65,20.15,32.37,4.2,8.48,33.11,0.0,0.0,-,0.00,100.00,21.75,16.98,56.16,12.25,5.65,68.42,0.0,0.95,0.00,0.0,83.27,8.31,95.65,1.04,16398
"2022-03-31 - LA 3, CGY 2",CGY,Limited ReportFull Report,52.683333333333,51.53,46.17,52.74,35.78,38.66,48.07,21.71,24.87,46.6,0.94,2.07,31.33,1.99,2.81,41.51,27.81,23.42,54.29,7.49,13.92,34.98,5.68,8.42,40.28,0.0,2.07,0.00,0.00,75.44,20.15,9.65,67.63,8.48,4.2,66.89,0.0,0.0,-,0.00,100.00,16.98,21.75,43.84,5.65,12.25,31.58,0.95,0.0,100.00,16.73,100.0,4.35,91.69,0.96,16398
"2022-03-31 - DAL 3, ANA 2",DAL,Limited ReportFull Report,52.05,67.28,31.25,68.28,44.82,24.09,65.04,30.78,16.85,64.62,1.06,1.85,36.38,2.55,1.65,60.74,33.41,14.66,69.5,12.08,9.97,54.78,7.62,6.44,54.17,1.06,0.92,53.56,13.90,85.75,21.44,4.49,82.68,4.29,2.83,60.25,0.0,0.0,-,0.00,100.00,29.51,12.91,69.57,15.64,6.55,70.48,0.0,0.89,0.00,0.0,86.43,3.43,89.04,0.925,12385
"2022-03-31 - DAL 3, ANA 2",ANA,Limited ReportFull Report,52.05,31.25,67.28,31.72,24.09,44.82,34.96,16.85,30.78,35.38,1.85,1.06,63.62,1.65,2.55,39.26,14.66,33.41,30.5,9.97,12.08,45.22,6.44,7.62,45.83,0.92,1.06,46.44,14.25,86.10,4.49,21.44,17.32,2.83,4.29,39.75,0.0,0.0,-,0.00,100.00,12.91,29.51,30.43,6.55,15.64,29.52,0.89,0.0,100.00,13.57,100.0,10.96,96.57,1.075,12385
"2022-04-01 - NSH 3, BUF 4",NSH,Limited ReportFull Report,52.383333333333,36.02,44.07,44.98,26.66,37.49,41.55,20.7,30.33,40.57,3.04,2.88,51.37,1.61,1.93,45.43,16.18,23.58,40.7,6.06,6.79,47.17,5.0,4.92,50.42,3.06,0.94,76.45,61.09,80.86,10.0,16.99,37.05,5.07,12.78,28.38,0.0,0.95,0.00,0.00,92.58,18.26,18.89,49.14,10.55,12.7,45.37,0.0,1.06,0.00,0.0,91.64,14.67,90.52,1.052,19070
"2022-04-01 - NSH 3, BUF 4",BUF,Limited ReportFull Report,52.383333333333,44.07,36.02,55.02,37.49,26.66,58.45,30.33,20.7,59.43,2.88,3.04,48.63,1.93,1.61,54.57,23.58,16.18,59.3,6.79,6.06,52.83,4.92,5.0,49.58,0.94,3.06,23.55,19.14,38.91,16.99,10.0,62.95,12.78,5.07,71.62,0.95,0.0,100.00,7.42,100.00,18.89,18.26,50.86,12.7,10.55,54.63,1.06,0.0,100.00,8.36,100.0,9.48,85.33,0.948,19070
"2022-04-01 - OTT 5, DET 2",OTT,Limited ReportFull Report,46.95,54.4,29.04,65.19,40.13,21.99,64.6,29.23,17.59,62.42,2.13,0.92,69.70,2.19,1.69,56.4,23.85,14.61,62.01,7.63,7.22,51.37,4.35,5.5,44.19,1.08,0.92,54.10,24.86,83.30,16.33,7.24,69.29,7.54,4.7,61.58,0.97,0.0,100.00,12.90,100.00,28.18,10.82,72.25,16.13,5.47,74.69,0.0,0.0,-,0.0,100.0,7.27,94.75,1.02,17563
"2022-04-01 - OTT 5, DET 2",DET,Limited ReportFull Report,46.95,29.04,54.4,34.81,21.99,40.13,35.4,17.59,29.23,37.58,0.92,2.13,30.30,1.69,2.19,43.6,14.61,23.85,37.99,7.22,7.63,48.63,5.5,4.35,55.81,0.92,1.08,45.90,16.70,75.14,7.24,16.33,30.71,4.7,7.54,38.42,0.0,0.97,0.00,0.00,87.10,10.82,28.18,27.75,5.47,16.13,25.31,0.0,0.0,-,0.0,100.0,5.25,92.73,0.98,17563
"2022-04-01 - CHI 2, TB 5",CHI,Limited ReportFull Report,46.683333333333,24.31,58.5,29.36,21.0,46.27,31.22,15.38,36.98,29.38,1.01,3.86,20.79,1.03,3.29,23.8,7.78,40.04,16.26,2.98,15.81,15.86,2.94,12.0,19.68,0.0,1.93,0.00,0.00,83.91,4.67,24.57,15.99,0.97,12.92,7.01,0.0,1.89,0.00,0.00,85.37,14.7,15.9,48.05,9.08,10.72,45.86,0.93,0.0,100.00,10.26,100.0,6.59,89.55,0.961,19092
"2022-04-01 - CHI 2, TB 5",TB,Limited ReportFull Report,46.683333333333,58.5,24.31,70.64,46.27,21.0,68.78,36.98,15.38,70.62,3.86,1.01,79.21,3.29,1.03,76.2,40.04,7.78,83.74,15.81,2.98,84.14,12.0,2.94,80.32,1.93,0.0,100.00,16.09,100.00,24.57,4.67,84.01,12.92,0.97,92.99,1.89,0.0,100.00,14.63,100.00,15.9,14.7,51.95,10.72,9.08,54.14,0.0,0.93,0.00,0.0,89.74,10.45,93.41,1.039,19092
"2022-04-01 - NYI 3, NYR 0",NYI,Limited ReportFull Report,45.3,29.34,38.35,43.34,21.09,28.89,42.19,13.24,20.18,39.61,3.18,0.0,100.00,1.17,1.91,37.99,14.45,17.35,45.45,6.59,8.53,43.57,5.5,6.82,44.65,2.13,0.0,100.00,38.69,100.00,8.04,8.61,48.28,3.29,2.74,54.58,1.04,0.0,100.00,31.60,100.00,12.45,16.47,43.05,3.4,8.74,28.03,0.0,0.0,-,0.0,100.0,24.03,100.0,1.24,17325
"2022-04-01 - NYI 3, NYR 0",NYR,Limited ReportFull Report,45.3,38.35,29.34,56.66,28.89,21.09,57.81,20.18,13.24,60.39,0.0,3.18,0.00,1.91,1.17,62.01,17.35,14.45,54.55,8.53,6.59,56.43,6.82,5.5,55.35,0.0,2.13,0.00,0.00,61.31,8.61,8.04,51.72,2.74,3.29,45.42,0.0,1.04,0.00,0.00,68.40,16.47,12.45,56.95,8.74,3.4,71.97,0.0,0.0,-,0.0,100.0,0.0,75.97,0.76,17325
"2022-04-01 - STL 5, EDM 6",STL,Limited ReportFull Report,50.0,44.07,57.51,43.38,33.33,44.49,42.83,27.65,34.37,44.58,5.06,3.86,56.70,2.48,3.17,43.92,29.33,30.29,49.19,13.88,15.97,46.5,10.74,11.27,48.8,4.08,1.95,67.61,37.97,82.66,15.19,14.4,51.33,7.91,9.98,44.2,1.02,1.9,35.05,12.94,81.01,14.1,20.06,41.27,7.43,11.91,38.43,0.0,0.0,-,0.0,100.0,18.29,88.77,1.071,16310
"2022-04-01 - STL 5, EDM 6",EDM,Limited ReportFull Report,50.0,57.51,44.07,56.62,44.49,33.33,57.17,34.37,27.65,55.42,3.86,5.06,43.30,3.17,2.48,56.08,30.29,29.33,50.81,15.97,13.88,53.5,11.27,10.74,51.2,1.95,4.08,32.39,17.34,62.03,14.4,15.19,48.67,9.98,7.91,55.8,1.9,1.02,64.95,18.99,87.06,20.06,14.1,58.73,11.91,7.43,61.57,0.0,0.0,-,0.0,100.0,11.23,81.71,0.929,16310
"2022-04-01 - ANA 5, ARI 0",ANA,Limited ReportFull Report,47.866666666667,55.8,45.81,54.92,42.47,31.57,57.36,31.88,17.77,64.21,4.26,0.0,100.00,2.5,1.1,69.37,29.67,19.74,60.05,5.68,4.27,57.09,5.69,1.68,77.16,2.16,0.0,100.00,38.03,100.00,24.24,15.3,61.31,15.45,5.37,74.21,1.05,0.0,100.00,6.81,100.00,18.99,23.8,44.38,6.98,9.71,41.83,1.11,0.0,100.00,15.91,100.0,13.37,100.0,1.134,13587
"2022-04-01 - ANA 5, ARI 0",ARI,Limited ReportFull Report,47.866666666667,45.81,55.8,45.08,31.57,42.47,42.64,17.77,31.88,35.79,0.0,4.26,0.00,1.1,2.5,30.63,19.74,29.67,39.95,4.27,5.68,42.91,1.68,5.69,22.84,0.0,2.16,0.00,0.00,61.97,15.3,24.24,38.69,5.37,15.45,25.79,0.0,1.05,0.00,0.00,93.19,23.8,18.99,55.62,9.71,6.98,58.17,0.0,1.11,0.00,0.0,84.09,0.0,86.63,0.866,13587
"2022-04-01 - VGK 5, SEA 2",VGK,Limited ReportFull Report,54.383333333333,40.93,50.81,44.62,33.61,32.33,50.97,25.63,20.06,56.1,3.18,1.83,63.43,2.15,1.38,60.9,23.55,24.33,49.19,10.15,5.1,66.54,10.13,4.27,70.35,2.14,0.91,70.22,21.12,78.75,13.71,18.96,41.96,6.58,9.05,42.1,0.97,0.96,50.32,14.77,89.39,15.92,22.63,41.3,7.86,5.9,57.11,0.0,0.0,-,0.0,100.0,12.41,90.86,1.033,17151
"2022-04-01 - VGK 5, SEA 2",SEA,Limited ReportFull Report,54.383333333333,50.81,40.93,55.38,32.33,33.61,49.03,20.06,25.63,43.9,1.83,3.18,36.57,1.38,2.15,39.1,24.33,23.55,50.81,5.1,10.15,33.46,4.27,10.13,29.65,0.91,2.14,29.78,21.25,78.88,18.96,13.71,58.04,9.05,6.58,57.9,0.96,0.97,49.68,10.61,85.23,22.63,15.92,58.7,5.9,7.86,42.89,0.0,0.0,-,0.0,100.0,9.14,87.59,0.967,17151
