Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
"2024-01-04 - PIT 6, BOS 5",BOS,Limited ReportFull Report,49.2,34.04,52.5,39.33,24.56,39.9,38.1,19.25,30.82,38.44,3.74,5.25,41.58,1.14,3.03,27.38,10.95,27.11,28.77,5.37,17.3,23.7,4.53,10.49,30.18,2.79,3.14,47.04,61.51,70.06,5.48,10.09,35.21,1.97,6.49,23.28,0.0,0.0,-,0.00,100.00,21.44,24.29,46.89,9.82,12.93,43.16,0.88,2.16,28.96,8.99,83.25,19.41,82.97,1.024,17850
"2024-01-04 - BUF 6, MTL 1",BUF,Limited ReportFull Report,48.083333333333,62.79,44.68,58.43,48.52,30.74,61.22,31.28,20.21,60.76,3.21,0.0,100.00,3.12,2.64,54.14,30.52,17.74,63.24,13.37,11.65,53.44,6.79,8.32,44.94,1.07,0.0,100.00,15.76,100.00,17.3,5.81,74.86,9.53,1.76,84.41,2.08,0.0,100.00,21.82,100.00,30.11,30.25,49.88,12.89,8.91,59.12,0.0,0.0,-,0.0,100.0,10.25,100.0,1.103,21105
"2024-01-04 - BUF 6, MTL 1",MTL,Limited ReportFull Report,48.083333333333,44.68,62.79,41.57,30.74,48.52,38.78,20.21,31.28,39.24,0.0,3.21,0.00,2.64,3.12,45.86,17.74,30.52,36.76,11.65,13.37,46.56,8.32,6.79,55.06,0.0,1.07,0.00,0.00,84.24,5.81,17.3,25.14,1.76,9.53,15.59,0.0,2.08,0.00,0.00,78.18,30.25,30.11,50.12,8.91,12.89,40.88,0.0,0.0,-,0.0,100.0,0.0,89.75,0.897,21105
"2024-01-04 - CHI 1, NYR 4",CHI,Limited ReportFull Report,50.033333333333,40.49,58.82,40.77,25.7,42.4,37.74,19.07,28.15,40.38,1.01,2.92,25.80,2.09,2.33,47.26,20.72,27.18,43.25,11.92,10.8,52.47,8.81,6.0,59.47,1.04,0.0,100.00,11.76,100.00,8.78,16.64,34.54,3.06,4.12,42.65,0.0,0.0,-,0.00,100.00,20.36,36.62,35.74,6.26,18.43,25.34,0.0,3.08,0.00,0.0,83.31,5.32,89.64,0.95,18006
"2024-01-04 - CHI 1, NYR 4",NYR,Limited ReportFull Report,50.033333333333,58.82,40.49,59.23,42.4,25.7,62.26,28.15,19.07,59.62,2.92,1.01,74.20,2.33,2.09,52.74,27.18,20.72,56.75,10.8,11.92,47.53,6.0,8.81,40.53,0.0,1.04,0.00,0.00,88.24,16.64,8.78,65.46,4.12,3.06,57.35,0.0,0.0,-,0.00,100.00,36.62,20.36,64.26,18.43,6.26,74.66,3.08,0.0,100.00,16.69,100.0,10.36,94.68,1.05,18006
"2024-01-04 - CBJ 3, PHI 2",CBJ,Limited ReportFull Report,44.083333333333,41.68,51.66,44.66,25.92,38.12,40.48,18.9,26.15,41.95,2.03,1.93,51.18,1.46,1.27,53.52,14.33,16.65,46.25,6.27,4.8,56.63,5.21,3.85,57.51,1.01,0.94,51.76,19.40,75.52,7.99,11.99,39.99,1.98,3.94,33.43,1.02,0.0,100.00,51.74,100.00,28.46,40.91,41.02,9.63,18.75,33.94,0.0,1.06,0.00,0.0,94.34,10.72,92.61,1.033,17510
"2024-01-04 - CBJ 3, PHI 2",PHI,Limited ReportFull Report,44.083333333333,51.66,41.68,55.34,38.12,25.92,59.52,26.15,18.9,58.05,1.93,2.03,48.82,1.27,1.46,46.48,16.65,14.33,53.75,4.8,6.27,43.37,3.85,5.21,42.49,0.94,1.01,48.24,24.48,80.60,11.99,7.99,60.01,3.94,1.98,66.57,0.0,1.02,0.00,0.00,48.26,40.91,28.46,58.98,18.75,9.63,66.06,1.06,0.0,100.00,5.66,100.0,7.39,89.28,0.967,17510
"2024-01-04 - COL 5, DAL 4",COL,Limited ReportFull Report,48.3,46.67,62.71,42.67,30.68,40.4,43.16,19.8,26.39,42.87,2.03,2.88,41.33,1.96,3.34,36.98,26.13,28.63,47.71,6.08,14.5,29.54,2.97,8.86,25.13,1.01,2.87,26.01,33.97,67.58,19.67,14.2,58.08,9.05,3.99,69.39,1.02,0.0,100.00,11.31,100.00,30.2,36.45,45.31,7.93,11.36,41.12,0.0,0.0,-,0.0,100.0,10.23,89.1,0.993,18532
"2024-01-04 - COL 5, DAL 4",DAL,Limited ReportFull Report,48.3,62.71,46.67,57.33,40.4,30.68,56.84,26.39,19.8,57.13,2.88,2.03,58.67,3.34,1.96,63.02,28.63,26.13,52.29,14.5,6.08,70.46,8.86,2.97,74.87,2.87,1.01,73.99,32.42,66.03,14.2,19.67,41.92,3.99,9.05,30.61,0.0,1.02,0.00,0.00,88.69,36.45,30.2,54.69,11.36,7.93,58.88,0.0,0.0,-,0.0,100.0,10.9,89.77,1.007,18532
"2024-01-04 - TB 4, MIN 1",TB,Limited ReportFull Report,50.983333333333,49.29,34.76,58.65,40.26,23.89,62.76,27.05,18.65,59.19,2.13,0.92,69.93,2.26,1.13,66.67,21.86,7.92,73.4,8.93,3.51,71.79,6.67,1.83,78.45,2.14,0.0,100.00,32.09,100.00,13.01,4.31,75.1,5.35,2.66,66.76,0.0,0.96,0.00,0.00,63.95,27.44,28.42,49.12,12.93,12.13,51.59,0.0,0.0,-,0.0,100.0,7.88,95.08,1.03,18689
"2024-01-04 - TB 4, MIN 1",MIN,Limited ReportFull Report,50.983333333333,34.76,49.29,41.35,23.89,40.26,37.24,18.65,27.05,40.81,0.92,2.13,30.07,1.13,2.26,33.33,7.92,21.86,26.6,3.51,8.93,28.21,1.83,6.67,21.55,0.0,2.14,0.00,0.00,67.91,4.31,13.01,24.9,2.66,5.35,33.24,0.96,0.0,100.00,36.05,100.00,28.42,27.44,50.88,12.13,12.93,48.41,0.0,0.0,-,0.0,100.0,4.92,92.12,0.97,18689
"2024-01-04 - CGY 6, NSH 3",CGY,Limited ReportFull Report,46.25,52.14,52.91,49.64,36.89,35.75,50.78,24.54,24.52,50.02,4.25,2.82,60.12,2.39,1.97,54.89,27.85,25.39,52.31,12.29,8.71,58.53,5.64,8.71,39.31,2.15,1.86,53.67,38.17,78.66,15.87,16.22,49.45,6.56,3.61,64.49,2.01,0.0,100.00,30.67,100.00,19.31,32.45,37.3,7.97,10.14,44.0,0.0,0.0,-,0.0,100.0,17.32,88.5,1.058,17203
"2024-01-04 - CGY 6, NSH 3",NSH,Limited ReportFull Report,46.25,52.91,52.14,50.36,35.75,36.89,49.22,24.52,24.54,49.98,2.82,4.25,39.88,1.97,2.39,45.11,25.39,27.85,47.69,8.71,12.29,41.47,8.71,5.64,60.69,1.86,2.15,46.33,21.34,61.83,16.22,15.87,50.55,3.61,6.56,35.51,0.0,2.01,0.00,0.00,69.33,32.45,19.31,62.7,10.14,7.97,56.0,0.0,0.0,-,0.0,100.0,11.5,82.68,0.942,17203
"2024-01-04 - VAN 1, STL 2",VAN,Limited ReportFull Report,50.716666666667,55.7,47.16,54.15,44.02,38.61,53.27,25.13,28.45,46.91,1.06,1.87,36.13,2.97,1.95,60.29,28.56,23.33,55.04,13.75,8.98,60.49,7.37,8.16,47.47,0.0,0.0,-,0.00,100.00,14.98,14.32,51.12,5.2,7.67,40.43,1.05,1.91,35.53,20.22,75.11,28.21,31.13,47.54,9.56,11.57,45.24,0.0,0.0,-,0.0,100.0,4.2,93.44,0.976,18096
"2024-01-04 - VAN 1, STL 2",STL,Limited ReportFull Report,50.716666666667,47.16,55.7,45.85,38.61,44.02,46.73,28.45,25.13,53.09,1.87,1.06,63.87,1.95,2.97,39.71,23.33,28.56,44.96,8.98,13.75,39.51,8.16,7.37,52.53,0.0,0.0,-,0.00,100.00,14.32,14.98,48.88,7.67,5.2,59.57,1.91,1.05,64.47,24.89,79.78,31.13,28.21,52.46,11.57,9.56,54.76,0.0,0.0,-,0.0,100.0,6.56,95.8,1.024,18096
"2024-01-04 - NYI 5, ARI 1",NYI,Limited ReportFull Report,55.65,49.63,43.54,53.27,37.67,30.09,55.59,27.58,20.63,57.21,4.28,0.0,100.00,2.77,1.75,61.27,24.39,22.88,51.6,10.09,7.84,56.27,6.66,5.2,56.15,0.0,0.0,-,0.00,100.00,14.48,14.7,49.63,7.46,4.62,61.79,3.12,0.0,100.00,41.79,100.00,19.33,16.81,53.49,10.39,8.88,53.92,1.12,0.0,100.00,10.74,100.0,15.54,100.0,1.155,4600
"2024-01-04 - NYI 5, ARI 1",ARI,Limited ReportFull Report,55.65,43.54,49.63,46.73,30.09,37.67,44.41,20.63,27.58,42.79,0.0,4.28,0.00,1.75,2.77,38.73,22.88,24.39,48.4,7.84,10.09,43.73,5.2,6.66,43.85,0.0,0.0,-,0.00,100.00,14.7,14.48,50.37,4.62,7.46,38.21,0.0,3.12,0.00,0.00,58.21,16.81,19.33,46.51,8.88,10.39,46.08,0.0,1.12,0.00,0.0,89.26,0.0,84.46,0.845,4600
"2024-01-04 - OTT 1, SEA 4",OTT,Limited ReportFull Report,46.75,55.4,51.87,51.64,40.54,36.58,52.57,21.02,23.99,46.71,1.0,2.92,25.61,2.16,2.56,45.77,27.33,20.21,57.49,7.02,11.84,37.22,3.97,7.01,36.16,1.02,2.9,26.09,25.75,58.69,19.89,8.42,70.25,5.95,4.05,59.5,0.0,0.0,-,0.00,100.00,29.75,31.18,48.83,9.07,10.88,45.46,0.0,0.0,-,0.0,100.0,4.78,87.84,0.926,17151
"2024-01-04 - OTT 1, SEA 4",SEA,Limited ReportFull Report,46.75,51.87,55.4,48.36,36.58,40.54,47.43,23.99,21.02,53.29,2.92,1.0,74.39,2.56,2.16,54.23,20.21,27.33,42.51,11.84,7.02,62.78,7.01,3.97,63.84,2.9,1.02,73.91,41.31,74.25,8.42,19.89,29.75,4.05,5.95,40.5,0.0,0.0,-,0.00,100.00,31.18,29.75,51.17,10.88,9.07,54.54,0.0,0.0,-,0.0,100.0,12.16,95.22,1.074,17151
"2024-01-04 - FLA 4, VGK 1",FLA,Limited ReportFull Report,39.333333333333,46.92,35.2,57.14,35.0,28.17,55.41,21.65,17.92,54.71,1.08,0.94,53.28,1.68,1.45,53.59,21.03,9.59,68.68,8.86,5.56,61.42,5.53,4.74,53.85,1.08,0.94,53.47,19.58,80.12,12.33,4.04,75.34,4.36,1.0,81.4,0.0,0.0,-,0.00,100.00,26.31,30.59,46.25,10.85,12.01,47.46,0.0,0.0,-,0.0,100.0,4.97,94.74,0.997,18044
"2024-01-04 - FLA 4, VGK 1",VGK,Limited ReportFull Report,39.333333333333,35.2,46.92,42.86,28.17,35.0,44.59,17.92,21.65,45.29,0.94,1.08,46.72,1.45,1.68,46.41,9.59,21.03,31.32,5.56,8.86,38.58,4.74,5.53,46.15,0.94,1.08,46.53,19.88,80.42,4.04,12.33,24.66,1.0,4.36,18.6,0.0,0.0,-,0.00,100.00,30.59,26.31,53.75,12.01,10.85,52.54,0.0,0.0,-,0.0,100.0,5.26,95.03,1.003,18044
"2024-01-04 - DET 4, LA 3",DET,Limited ReportFull Report,52.0,38.54,69.08,35.81,31.53,46.91,40.2,18.37,37.76,32.72,3.08,2.86,51.91,2.75,2.42,53.17,23.57,27.69,45.98,10.05,13.69,42.34,4.95,9.99,33.15,2.09,1.93,52.02,42.29,80.66,13.25,14.07,48.5,6.97,4.92,58.62,0.0,0.96,0.00,0.00,80.48,16.66,46.25,26.48,5.46,21.32,20.4,0.94,0.0,100.00,17.17,100.0,16.78,92.44,1.092,18145
"2024-01-04 - DET 4, LA 3",LA,Limited ReportFull Report,52.0,69.08,38.54,64.19,46.91,31.53,59.8,37.76,18.37,67.28,2.86,3.08,48.09,2.42,2.75,46.83,27.69,23.57,54.02,13.69,10.05,57.66,9.99,4.95,66.85,1.93,2.09,47.98,19.34,57.71,14.07,13.25,51.5,4.92,6.97,41.38,0.96,0.0,100.00,19.52,100.00,46.25,16.66,73.52,21.32,5.46,79.6,0.0,0.94,0.00,0.0,82.83,7.56,83.22,0.908,18145
"2024-01-04 - WPG 2, SJ 1",WPG,Limited ReportFull Report,52.616666666667,59.72,47.17,55.87,38.59,33.07,53.85,26.03,22.88,53.22,1.01,0.94,51.74,2.14,1.31,62.07,25.39,13.99,64.48,9.58,4.62,67.45,8.43,0.0,100.0,1.01,0.0,100.00,11.99,-,15.85,9.32,62.97,4.16,2.87,59.15,0.0,0.95,0.00,0.00,66.98,30.19,26.49,53.26,11.41,14.36,44.28,0.0,0.0,-,0.0,100.0,3.89,95.88,0.998,10521
"2024-01-04 - WPG 2, SJ 1",SJ,Limited ReportFull Report,52.616666666667,47.17,59.72,44.13,33.07,38.59,46.15,22.88,26.03,46.78,0.94,1.01,48.26,1.31,2.14,37.93,13.99,25.39,35.52,4.62,9.58,32.55,0.0,8.43,0.0,0.0,1.01,0.00,-,88.01,9.32,15.85,37.03,2.87,4.16,40.85,0.95,0.0,100.00,33.02,100.00,26.49,30.19,46.74,14.36,11.41,55.72,0.0,0.0,-,0.0,100.0,4.12,96.11,1.002,10521
"2024-01-05 - CHI 2, NJ 4",CHI,Limited ReportFull Report,37.716666666667,34.67,41.84,45.32,26.27,24.63,51.61,20.95,18.92,52.54,0.0,2.79,0.00,1.26,1.29,49.29,11.76,18.86,38.41,5.43,4.67,53.74,3.28,1.89,63.42,0.0,0.94,0.00,0.00,50.24,6.37,14.21,30.97,5.23,6.71,43.79,0.0,0.96,0.00,0.00,85.69,21.06,24.8,45.92,11.32,10.32,52.3,0.0,0.89,0.00,0.0,91.39,0.0,85.25,0.853,16514
"2024-01-05 - CHI 2, NJ 4",NJ,Limited ReportFull Report,37.716666666667,41.84,34.67,54.68,24.63,26.27,48.39,18.92,20.95,47.46,2.79,0.0,100.00,1.29,1.26,50.71,18.86,11.76,61.59,4.67,5.43,46.26,1.89,3.28,36.58,0.94,0.0,100.00,49.76,100.00,14.21,6.37,69.03,6.71,5.23,56.21,0.96,0.0,100.00,14.31,100.00,24.8,21.06,54.08,10.32,11.32,47.7,0.89,0.0,100.00,8.61,100.0,14.75,100.0,1.147,16514
"2024-01-05 - CAR 6, WSH 2",CAR,Limited ReportFull Report,52.7,67.21,34.45,66.11,49.33,24.14,67.14,30.41,15.15,66.74,3.11,0.94,76.72,3.48,1.32,72.45,32.92,13.81,70.45,11.58,3.86,74.98,8.32,2.9,74.14,2.05,0.0,100.00,24.60,100.00,21.11,10.11,67.62,11.28,3.97,73.99,1.04,0.95,52.32,9.22,76.09,38.87,20.31,65.68,10.93,6.34,63.27,0.0,0.0,-,0.0,100.0,10.22,93.77,1.04,18573
"2024-01-05 - CAR 6, WSH 2",WSH,Limited ReportFull Report,52.7,34.45,67.21,33.89,24.14,49.33,32.86,15.15,30.41,33.26,0.94,3.11,23.28,1.32,3.48,27.55,13.81,32.92,29.55,3.86,11.58,25.02,2.9,8.32,25.86,0.0,2.05,0.00,0.00,75.40,10.11,21.11,32.38,3.97,11.28,26.01,0.95,1.04,47.68,23.91,90.78,20.31,38.87,34.32,6.34,10.93,36.73,0.0,0.0,-,0.0,100.0,6.23,89.78,0.96,18573
"2024-01-05 - WPG 3, ANA 1",WPG,Limited ReportFull Report,50.733333333333,56.1,53.9,51.0,38.02,42.75,47.07,25.61,30.84,45.37,2.07,0.94,68.67,2.33,1.97,54.24,22.89,18.62,55.15,7.33,5.45,57.36,6.2,3.65,62.94,0.0,0.0,-,0.00,100.00,15.51,13.14,54.15,9.36,8.78,51.61,2.11,0.95,69.00,22.54,89.20,32.74,37.22,46.8,8.02,17.45,31.48,0.0,0.0,-,0.0,100.0,8.07,96.94,1.05,13883
"2024-01-05 - WPG 3, ANA 1",ANA,Limited ReportFull Report,50.733333333333,53.9,56.1,49.0,42.75,38.02,52.93,30.84,25.61,54.63,0.94,2.07,31.33,1.97,2.33,45.76,18.62,22.89,44.85,5.45,7.33,42.64,3.65,6.2,37.06,0.0,0.0,-,0.00,100.00,13.14,15.51,45.85,8.78,9.36,48.39,0.95,2.11,31.00,10.80,77.46,37.22,32.74,53.2,17.45,8.02,68.52,0.0,0.0,-,0.0,100.0,3.06,91.93,0.95,13883
"2024-01-06 - CGY 2, PHI 3",CGY,Limited ReportFull Report,41.35,48.93,52.81,48.09,30.76,38.52,44.4,20.44,26.89,43.19,2.11,0.92,69.58,1.64,2.62,38.42,20.83,19.64,51.47,7.5,10.02,42.79,3.16,6.38,33.12,1.06,0.92,53.56,33.48,85.62,13.29,9.55,58.2,5.18,5.77,47.3,1.05,0.0,100.00,20.32,100.00,35.63,36.49,49.4,11.06,14.8,42.76,0.0,0.0,-,0.0,100.0,10.34,96.56,1.069,19715
"2024-01-06 - CGY 2, PHI 3",PHI,Limited ReportFull Report,41.35,52.81,48.93,51.91,38.52,30.76,55.6,26.89,20.44,56.81,0.92,2.11,30.42,2.62,1.64,61.58,19.64,20.83,48.53,10.02,7.5,57.21,6.38,3.16,66.88,0.92,1.06,46.44,14.38,66.52,9.55,13.29,41.8,5.77,5.18,52.7,0.0,1.05,0.00,0.00,79.68,36.49,35.63,50.6,14.8,11.06,57.24,0.0,0.0,-,0.0,100.0,3.44,89.66,0.931,19715
"2024-01-06 - FLA 8, COL 4",FLA,Limited ReportFull Report,44.866666666667,43.62,24.49,64.05,27.44,19.55,58.4,20.82,17.0,55.04,5.31,2.79,65.56,1.46,0.84,63.53,21.1,11.36,64.99,7.9,4.28,64.87,6.71,3.46,66.0,2.15,0.92,70.11,32.08,73.44,13.38,6.92,65.9,4.32,5.49,44.02,2.09,0.96,68.54,48.44,82.52,28.58,15.24,65.22,8.69,8.03,51.99,1.05,0.88,54.39,12.12,88.99,25.53,83.58,1.091,18132
"2024-01-06 - FLA 8, COL 4",COL,Limited ReportFull Report,44.866666666667,24.49,43.62,35.95,19.55,27.44,41.6,17.0,20.82,44.96,2.79,5.31,34.44,0.84,1.46,36.47,11.36,21.1,35.01,4.28,7.9,35.13,3.46,6.71,34.0,0.92,2.15,29.89,26.56,67.92,6.92,13.38,34.1,5.49,4.32,55.98,0.96,2.09,31.46,17.48,51.56,15.24,28.58,34.78,8.03,8.69,48.01,0.88,1.05,45.61,11.01,87.88,16.42,74.47,0.909,18132
"2024-01-06 - TB 3, BOS 7",TB,Limited ReportFull Report,40.233333333333,37.82,26.41,58.88,29.03,17.7,62.12,19.4,16.64,53.84,2.07,3.92,34.59,1.52,1.54,49.64,19.7,12.22,61.73,6.06,5.07,54.49,5.0,5.13,49.35,0.0,0.98,0.00,0.00,80.96,13.26,7.21,64.78,4.98,4.99,49.97,1.02,1.88,35.19,20.53,62.24,19.83,14.62,57.55,8.3,6.39,56.51,1.05,0.95,52.69,12.69,85.19,10.67,76.46,0.871,17850
"2024-01-06 - TB 3, BOS 7",BOS,Limited ReportFull Report,40.233333333333,26.41,37.82,41.12,17.7,29.03,37.88,16.64,19.4,46.16,3.92,2.07,65.41,1.54,1.52,50.36,12.22,19.7,38.27,5.07,6.06,45.51,5.13,5.0,50.65,0.98,0.0,100.00,19.04,100.00,7.21,13.26,35.22,4.99,4.98,50.03,1.88,1.02,64.81,37.76,79.47,14.62,19.83,42.45,6.39,8.3,43.49,0.95,1.05,47.31,14.81,87.31,23.54,89.33,1.129,17850
"2024-01-06 - STL 2, CAR 1",STL,Limited ReportFull Report,56.65,39.16,66.9,36.92,25.8,45.5,36.19,18.5,24.3,43.23,1.06,0.0,100.00,1.63,3.57,31.32,16.77,29.5,36.25,8.52,14.02,37.8,5.27,7.57,41.05,0.0,0.0,-,0.00,100.00,8.28,15.45,34.88,5.14,2.91,63.83,1.05,0.0,100.00,20.45,100.00,20.48,37.09,35.58,7.1,12.82,35.63,0.0,0.0,-,0.0,100.0,5.71,100.0,1.057,18903
"2024-01-06 - STL 2, CAR 1",CAR,Limited ReportFull Report,56.65,66.9,39.16,63.08,45.5,25.8,63.81,24.3,18.5,56.77,0.0,1.06,0.00,3.57,1.63,68.68,29.5,16.77,63.75,14.02,8.52,62.2,7.57,5.27,58.95,0.0,0.0,-,0.00,100.00,15.45,8.28,65.12,2.91,5.14,36.17,0.0,1.05,0.00,0.00,79.55,37.09,20.48,64.42,12.82,7.1,64.37,0.0,0.0,-,0.0,100.0,0.0,94.29,0.943,18903
"2024-01-06 - MIN 4, CBJ 3",MIN,Limited ReportFull Report,48.766666666667,41.54,46.18,47.36,27.53,27.97,49.6,24.42,20.07,54.89,0.0,1.89,0.00,1.56,1.61,49.19,16.72,22.47,42.67,5.33,8.73,37.91,5.27,5.93,47.07,0.0,0.94,0.00,0.00,84.11,11.32,13.87,44.95,5.12,4.93,50.91,0.0,0.95,0.00,0.00,80.79,29.07,25.38,53.39,13.92,7.17,65.99,0.0,0.0,-,0.0,100.0,0.0,90.6,0.906,18771
"2024-01-06 - MIN 4, CBJ 3",CBJ,Limited ReportFull Report,48.766666666667,46.18,41.54,52.64,27.97,27.53,50.4,20.07,24.42,45.11,1.89,0.0,100.00,1.61,1.56,50.81,22.47,16.72,57.33,8.73,5.33,62.09,5.93,5.27,52.93,0.94,0.0,100.00,15.89,100.00,13.87,11.32,55.05,4.93,5.12,49.09,0.95,0.0,100.00,19.21,100.00,25.38,29.07,46.61,7.17,13.92,34.01,0.0,0.0,-,0.0,100.0,9.4,100.0,1.094,18771
"2024-01-06 - NYR 3, MTL 4",NYR,Limited ReportFull Report,52.0,59.47,48.79,54.93,40.85,36.15,53.05,28.46,21.2,57.31,3.03,2.92,50.94,2.09,1.71,55.01,29.2,23.65,55.25,9.92,5.83,62.96,6.89,2.06,77.0,2.06,0.99,67.52,29.88,51.89,18.92,18.09,51.13,6.67,5.91,53.04,0.0,1.92,0.00,0.00,67.42,28.2,24.71,53.3,11.86,12.48,48.72,0.94,0.0,100.00,7.91,100.0,10.65,86.24,0.969,21105
"2024-01-06 - NYR 3, MTL 4",MTL,Limited ReportFull Report,52.0,48.79,59.47,45.07,36.15,40.85,46.95,21.2,28.46,42.69,2.92,3.03,49.06,1.71,2.09,44.99,23.65,29.2,44.75,5.83,9.92,37.04,2.06,6.89,23.0,0.99,2.06,32.48,48.11,70.12,18.09,18.92,48.87,5.91,6.67,46.96,1.92,0.0,100.00,32.58,100.00,24.71,28.2,46.7,12.48,11.86,51.28,0.0,0.94,0.00,0.0,92.09,13.76,89.35,1.031,21105
"2024-01-06 - VAN 6, NJ 4",VAN,Limited ReportFull Report,53.366666666667,77.95,34.73,69.18,54.46,23.85,69.54,38.92,20.46,65.54,5.31,3.74,58.68,3.87,1.26,75.50,38.21,17.6,68.47,19.64,5.31,78.71,17.41,3.5,83.27,4.29,0.93,82.21,24.66,73.43,18.96,11.99,61.26,7.61,4.47,63.01,0.97,1.99,32.84,12.77,55.51,39.67,25.46,60.91,14.13,11.41,55.33,0.0,0.88,0.00,0.0,92.27,13.63,81.74,0.954,16157
"2024-01-06 - VAN 6, NJ 4",NJ,Limited ReportFull Report,53.366666666667,34.73,77.95,30.82,23.85,54.46,30.46,20.46,38.92,34.46,3.74,5.31,41.32,1.26,3.87,24.50,17.6,38.21,31.53,5.31,19.64,21.29,3.5,17.41,16.73,0.93,4.29,17.79,26.57,75.34,11.99,18.96,38.74,4.47,7.61,36.99,1.99,0.97,67.16,44.49,87.23,25.46,39.67,39.09,11.41,14.13,44.67,0.88,0.0,100.00,7.73,100.0,18.26,86.37,1.046,16157
"2024-01-06 - BUF 3, PIT 1",BUF,Limited ReportFull Report,45.883333333333,51.99,57.97,47.28,34.5,43.98,43.96,23.65,32.28,42.29,3.19,0.0,100.00,2.05,2.52,44.78,19.38,25.34,43.34,5.43,8.88,37.94,2.17,8.93,19.54,1.06,0.0,100.00,48.84,100.00,14.03,16.21,46.41,4.2,6.58,38.95,1.05,0.0,100.00,25.05,100.00,30.19,38.47,43.97,14.05,14.82,48.68,0.0,0.0,-,0.0,100.0,13.48,100.0,1.135,18256
"2024-01-06 - BUF 3, PIT 1",PIT,Limited ReportFull Report,45.883333333333,57.97,51.99,52.72,43.98,34.5,56.04,32.28,23.65,57.71,0.0,3.19,0.00,2.52,2.05,55.22,25.34,19.38,56.66,8.88,5.43,62.06,8.93,2.17,80.46,0.0,1.06,0.00,0.00,51.16,16.21,14.03,53.59,6.58,4.2,61.05,0.0,1.05,0.00,0.00,74.95,38.47,30.19,56.03,14.82,14.05,51.32,0.0,0.0,-,0.0,100.0,0.0,86.52,0.865,18256
"2024-01-06 - TOR 4, SJ 1",TOR,Limited ReportFull Report,57.4,77.99,45.09,63.37,54.49,34.36,61.33,31.22,20.29,60.61,3.17,0.92,77.58,3.48,1.9,64.71,37.36,20.29,64.8,12.17,8.54,58.76,6.6,5.14,56.21,0.0,0.91,0.00,0.00,82.34,25.54,11.55,68.86,7.54,4.63,61.92,2.98,0.0,100.00,39.59,100.00,45.76,26.84,63.03,15.97,9.44,62.84,0.0,0.0,-,0.0,100.0,10.17,95.48,1.056,17435
"2024-01-06 - TOR 4, SJ 1",SJ,Limited ReportFull Report,57.4,45.09,77.99,36.63,34.36,54.49,38.67,20.29,31.22,39.39,0.92,3.17,22.42,1.9,3.48,35.29,20.29,37.36,35.2,8.54,12.17,41.24,5.14,6.6,43.79,0.91,0.0,100.00,17.66,100.00,11.55,25.54,31.14,4.63,7.54,38.08,0.0,2.98,0.00,0.00,60.41,26.84,45.76,36.97,9.44,15.97,37.16,0.0,0.0,-,0.0,100.0,4.52,89.83,0.944,17435
"2024-01-06 - NSH 4, DAL 3",NSH,Limited ReportFull Report,53.933333333333,52.07,53.58,49.29,33.47,34.8,49.03,20.5,23.92,46.15,4.27,1.9,69.16,2.04,2.88,41.41,22.92,21.67,51.41,11.02,12.54,46.76,8.79,8.95,49.55,3.2,0.93,77.49,36.40,89.62,12.13,8.83,57.87,4.29,4.66,47.92,1.04,1.03,50.28,24.25,77.94,18.08,31.16,36.72,5.33,10.19,34.36,0.0,0.0,-,0.0,100.0,20.81,92.05,1.129,18532
"2024-01-06 - NSH 4, DAL 3",DAL,Limited ReportFull Report,53.933333333333,53.58,52.07,50.71,34.8,33.47,50.97,23.92,20.5,53.85,1.9,4.27,30.84,2.88,2.04,58.59,21.67,22.92,48.59,12.54,11.02,53.24,8.95,8.79,50.45,0.93,3.2,22.51,10.38,63.60,8.83,12.13,42.13,4.66,4.29,52.08,1.03,1.04,49.72,22.06,75.75,31.16,18.08,63.28,10.19,5.33,65.64,0.0,0.0,-,0.0,100.0,7.95,79.19,0.871,18532
"2024-01-06 - OTT 1, EDM 3",OTT,Limited ReportFull Report,47.666666666667,51.02,52.88,49.11,37.72,40.71,48.09,21.87,34.83,38.58,1.01,0.99,50.64,2.41,3.27,42.48,23.42,31.25,42.84,11.49,14.33,44.5,5.11,13.56,27.37,1.04,0.0,100.00,20.26,100.00,11.86,16.98,41.12,5.09,7.88,39.25,0.0,0.94,0.00,0.00,88.04,26.05,22.04,54.18,10.48,11.14,48.46,0.0,0.0,-,0.0,100.0,4.64,97.16,1.018,18347
"2024-01-06 - OTT 1, EDM 3",EDM,Limited ReportFull Report,47.666666666667,52.88,51.02,50.89,40.71,37.72,51.91,34.83,21.87,61.42,0.99,1.01,49.36,3.27,2.41,57.52,31.25,23.42,57.16,14.33,11.49,55.5,13.56,5.11,72.63,0.0,1.04,0.00,0.00,79.74,16.98,11.86,58.88,7.88,5.09,60.75,0.94,0.0,100.00,11.96,100.00,22.04,26.05,45.82,11.14,10.48,51.54,0.0,0.0,-,0.0,100.0,2.84,95.36,0.982,18347
