Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2024-01-08 - PIT 4, PHI 1",PHI,45.12,55.79,32.19,45.94,22.71,32.29,0.0,3.2,1.41,3.48,19.18,28.14,7.71,18.18,4.27,14.76,0.0,0.0,11.18,10.22,3.67,5.41,0.0,0.97,28.03,31.72,13.51,10.08,0.0,2.22,0.901
"2024-01-08 - DAL 4, MIN 0",DAL,43.74,33.82,26.58,21.76,14.28,14.78,1.08,0.0,1.39,0.81,19.94,10.85,9.07,1.82,4.53,0.95,0.0,0.0,11.05,8.96,4.24,1.9,0.0,0.0,35.92,21.35,5.6,10.05,1.11,0.0,1.075
"2024-01-08 - DAL 4, MIN 0",MIN,33.82,43.74,21.76,26.58,14.78,14.28,0.0,1.08,0.81,1.39,10.85,19.94,1.82,9.07,0.95,4.53,0.0,0.0,8.96,11.05,1.9,4.24,0.0,0.0,21.35,35.92,10.05,5.6,0.0,1.11,0.925
"2024-01-08 - BOS 3, COL 4",BOS,38.85,57.25,24.1,36.42,17.1,23.64,2.02,1.89,1.8,2.03,15.3,22.99,8.27,13.22,7.19,6.68,2.02,0.94,7.01,9.71,2.03,0.97,0.0,0.0,25.91,38.16,6.92,16.14,0.0,0.95,1.038
"2024-01-08 - BOS 3, COL 4",COL,57.25,38.85,36.42,24.1,23.64,17.1,1.89,2.02,2.03,1.8,22.99,15.3,13.22,8.27,6.68,7.19,0.94,2.02,9.71,7.01,0.97,2.03,0.0,0.0,38.16,25.91,16.14,6.92,0.95,0.0,0.962
"2024-01-09 - SEA 5, BUF 2",SEA,50.31,66.79,35.26,45.89,24.27,33.4,4.19,1.87,2.19,2.67,20.28,25.41,6.5,9.14,5.33,5.55,3.15,0.92,13.78,16.09,6.28,8.47,0.0,0.0,31.17,45.46,11.7,17.66,1.12,0.95,1.117
"2024-01-09 - SEA 5, BUF 2",BUF,66.79,50.31,45.89,35.26,33.4,24.27,1.87,4.19,2.67,2.19,25.41,20.28,9.14,6.5,5.55,5.33,0.92,3.15,16.09,13.78,8.47,6.28,0.0,0.0,45.46,31.17,17.66,11.7,0.95,1.12,0.883
"2024-01-09 - LA 2, TB 3",LA,41.69,55.98,30.77,33.94,21.11,22.66,2.13,1.87,1.85,2.79,15.98,29.75,8.57,12.77,6.32,7.28,1.06,1.85,7.53,16.91,2.1,5.83,1.04,0.0,24.6,32.73,10.59,9.41,0.0,0.0,1.018
"2024-01-09 - LA 2, TB 3",TB,55.98,41.69,33.94,30.77,22.66,21.11,1.87,2.13,2.79,1.85,29.75,15.98,12.77,8.57,7.28,6.32,1.85,1.06,16.91,7.53,5.83,2.1,0.0,1.04,32.73,24.6,9.41,10.59,0.0,0.0,0.982
"2024-01-09 - SJ 1, TOR 7",SJ,32.15,83.82,25.27,59.91,18.63,41.99,0.0,3.92,1.43,3.03,11.63,37.38,5.9,15.01,5.81,8.19,0.0,0.98,5.71,22.57,2.0,9.21,0.0,2.93,27.27,57.39,9.44,23.08,0.0,0.0,0.907
"2024-01-09 - SJ 1, TOR 7",TOR,83.82,32.15,59.91,25.27,41.99,18.63,3.92,0.0,3.03,1.43,37.38,11.63,15.01,5.9,8.19,5.81,0.98,0.0,22.57,5.71,9.21,2.0,2.93,0.0,57.39,27.27,23.08,9.44,0.0,0.0,1.093
"2024-01-09 - VAN 5, NYI 2",VAN,52.22,28.44,38.54,21.76,25.26,17.44,4.23,0.92,1.86,1.29,27.54,12.48,9.97,5.43,5.64,5.47,1.07,0.0,17.8,6.87,9.6,2.75,2.09,0.96,23.46,19.62,10.08,9.09,1.12,0.0,1.115
"2024-01-09 - VAN 5, NYI 2",NYI,28.44,52.22,21.76,38.54,17.44,25.26,0.92,4.23,1.29,1.86,12.48,27.54,5.43,9.97,5.47,5.64,0.0,1.07,6.87,17.8,2.75,9.6,0.96,2.09,19.62,23.46,9.09,10.08,0.0,1.12,0.885
"2024-01-09 - ANA 5, NSH 3",ANA,50.16,38.31,34.73,27.5,29.02,22.43,4.3,0.92,1.96,1.15,22.75,18.44,10.25,6.58,6.84,4.08,3.23,0.0,12.71,11.6,5.46,6.18,1.04,0.96,33.67,23.23,12.19,11.33,0.0,0.0,1.107
"2024-01-09 - ANA 5, NSH 3",NSH,38.31,50.16,27.5,34.73,22.43,29.02,0.92,4.3,1.15,1.96,18.44,22.75,6.58,10.25,4.08,6.84,0.0,3.23,11.6,12.71,6.18,5.46,0.96,1.04,23.23,33.67,11.33,12.19,0.0,0.0,0.893
"2024-01-09 - CBJ 0, WPG 5",CBJ,47.66,56.31,30.98,33.59,22.53,19.99,0.0,3.91,1.68,1.56,20.32,23.28,6.91,6.83,4.88,4.08,0.0,0.99,13.11,16.79,3.88,5.12,0.0,2.93,30.44,32.74,10.68,11.0,0.0,0.0,0.804
"2024-01-09 - CBJ 0, WPG 5",WPG,56.31,47.66,33.59,30.98,19.99,22.53,3.91,0.0,1.56,1.68,23.28,20.32,6.83,6.91,4.08,4.88,0.99,0.0,16.79,13.11,5.12,3.88,2.93,0.0,32.74,30.44,11.0,10.68,0.0,0.0,1.196
"2024-01-09 - EDM 2, CHI 1",EDM,37.62,37.47,24.48,26.59,13.69,16.72,2.07,0.94,1.12,1.6,17.23,15.61,4.25,5.52,4.21,4.67,2.07,0.94,13.08,9.95,5.23,2.79,0.0,0.0,31.13,23.69,4.32,9.16,0.0,0.0,1.095
"2024-01-09 - EDM 2, CHI 1",CHI,37.47,37.62,26.59,24.48,16.72,13.69,0.94,2.07,1.6,1.12,15.61,17.23,5.52,4.25,4.67,4.21,0.94,2.07,9.95,13.08,2.79,5.23,0.0,0.0,23.69,31.13,9.16,4.32,0.0,0.0,0.905
"2024-01-09 - BOS 3, ARI 4",BOS,47.14,52.89,30.94,42.08,22.3,28.19,1.06,1.87,2.07,3.03,25.79,24.78,8.78,18.02,6.5,10.88,0.0,0.94,17.08,6.48,5.27,3.78,1.05,0.96,24.8,25.87,8.46,11.57,0.0,0.0,0.981
"2024-01-09 - BOS 3, ARI 4",ARI,52.89,47.14,42.08,30.94,28.19,22.3,1.87,1.06,3.03,2.07,24.78,25.79,18.02,8.78,10.88,6.5,0.94,0.0,6.48,17.08,3.78,5.27,0.96,1.05,25.87,24.8,11.57,8.46,0.0,0.0,1.019
"2024-01-09 - OTT 3, CGY 6",OTT,51.05,51.43,38.0,37.98,31.19,30.45,2.11,4.7,3.09,2.0,23.54,23.66,11.72,9.25,9.49,7.51,1.06,2.85,11.71,14.35,6.97,4.73,0.0,0.96,27.92,34.4,13.93,16.24,1.05,0.89,0.913
"2024-01-09 - OTT 3, CGY 6",CGY,51.43,51.05,37.98,38.0,30.45,31.19,4.7,2.11,2.0,3.09,23.66,23.54,9.25,11.72,7.51,9.49,2.85,1.06,14.35,11.71,4.73,6.97,0.96,0.0,34.4,27.92,16.24,13.93,0.89,1.05,1.087
"2024-01-10 - MTL 2, PHI 3",MTL,44.05,64.41,28.23,41.38,18.76,29.39,2.13,0.95,2.03,2.02,20.03,25.92,9.64,8.14,6.38,4.61,1.06,0.0,10.43,17.72,4.16,5.74,0.0,0.0,27.42,43.38,8.29,18.07,1.11,0.88,1.081
"2024-01-10 - MTL 2, PHI 3",PHI,64.41,44.05,41.38,28.23,29.39,18.76,0.95,2.13,2.02,2.03,25.92,20.03,8.14,9.64,4.61,6.38,0.0,1.06,17.72,10.43,5.74,4.16,0.0,0.0,43.38,27.42,18.07,8.29,0.88,1.11,0.919
"2024-01-10 - MIN 2, DAL 7",MIN,45.69,55.08,27.37,42.72,17.11,31.47,1.0,5.91,1.17,2.2,17.71,26.04,3.92,9.86,1.9,5.02,1.02,2.91,13.48,16.42,3.94,9.23,0.0,1.98,30.29,38.3,9.1,17.57,0.0,1.06,0.871
"2024-01-10 - MIN 2, DAL 7",DAL,55.08,45.69,42.72,27.37,31.47,17.11,5.91,1.0,2.2,1.17,26.04,17.71,9.86,3.92,5.02,1.9,2.91,1.02,16.42,13.48,9.23,3.94,1.98,0.0,38.3,30.29,17.57,9.1,1.06,0.0,1.129
"2024-01-10 - VGK 0, COL 3",VGK,41.23,59.4,27.32,37.18,15.47,30.27,0.0,0.99,1.72,1.86,15.97,24.9,7.99,7.68,4.97,3.93,0.0,0.0,7.97,17.58,1.97,9.18,0.0,0.0,28.64,41.78,8.4,16.49,0.0,1.07,0.967
"2024-01-10 - VGK 0, COL 3",COL,59.4,41.23,37.18,27.32,30.27,15.47,0.99,0.0,1.86,1.72,24.9,15.97,7.68,7.99,3.93,4.97,0.0,0.0,17.58,7.97,9.18,1.97,0.0,0.0,41.78,28.64,16.49,8.4,1.07,0.0,1.033
"2024-01-11 - OTT 3, BUF 5",OTT,52.09,44.6,30.26,33.35,20.7,29.24,3.03,2.87,1.12,2.26,15.47,20.2,1.95,6.77,1.93,4.97,1.02,0.0,13.1,13.69,5.82,10.16,0.0,1.92,33.85,24.73,10.72,13.06,1.87,0.95,1.048
"2024-01-11 - OTT 3, BUF 5",BUF,44.6,52.09,33.35,30.26,29.24,20.7,2.87,3.03,2.26,1.12,20.2,15.47,6.77,1.95,4.97,1.93,0.0,1.02,13.69,13.1,10.16,5.82,1.92,0.0,24.73,33.85,13.06,10.72,0.95,1.87,0.952
"2024-01-11 - ANA 3, CAR 6",ANA,28.21,48.01,22.02,35.15,13.37,25.84,2.03,4.85,1.87,1.58,13.76,18.89,8.12,6.84,5.03,6.92,2.07,2.9,5.62,12.22,2.92,6.0,0.0,1.89,17.67,32.24,5.44,12.02,0.0,0.0,0.964
"2024-01-11 - ANA 3, CAR 6",CAR,48.01,28.21,35.15,22.02,25.84,13.37,4.85,2.03,1.58,1.87,18.89,13.76,6.84,8.12,6.92,5.03,2.9,2.07,12.22,5.62,6.0,2.92,1.89,0.0,32.24,17.67,12.02,5.44,0.0,0.0,1.036
"2024-01-11 - EDM 3, DET 2",EDM,68.89,44.43,50.43,25.1,37.91,16.33,2.07,1.87,3.24,0.79,33.5,19.81,11.66,2.75,7.32,1.83,2.07,0.92,21.75,17.21,11.33,4.81,0.0,0.0,40.6,24.58,17.05,8.79,0.0,0.95,0.94
"2024-01-11 - EDM 3, DET 2",DET,44.43,68.89,25.1,50.43,16.33,37.91,1.87,2.07,0.79,3.24,19.81,33.5,2.75,11.66,1.83,7.32,0.92,2.07,17.21,21.75,4.81,11.33,0.0,0.0,24.58,40.6,8.79,17.05,0.95,0.0,1.06
"2024-01-11 - SJ 3, MTL 2",SJ,59.01,42.39,43.04,32.19,33.99,24.35,3.21,0.95,2.58,1.63,27.57,12.58,8.91,3.52,7.77,1.77,2.14,0.0,18.95,8.93,10.72,3.71,1.04,1.03,33.54,34.45,15.62,17.7,0.0,0.0,1.055
"2024-01-11 - SJ 3, MTL 2",MTL,42.39,59.01,32.19,43.04,24.35,33.99,0.95,3.21,1.63,2.58,12.58,27.57,3.52,8.91,1.77,7.77,0.0,2.14,8.93,18.95,3.71,10.72,1.03,1.04,34.45,33.54,17.7,15.62,0.0,0.0,0.945
"2024-01-11 - VAN 4, PIT 3",VAN,45.79,42.47,36.34,28.69,26.37,18.94,2.13,1.9,2.01,1.62,20.97,22.45,11.11,6.22,8.83,3.61,2.14,0.0,10.08,15.94,7.54,5.54,0.0,1.03,25.49,21.03,5.61,7.87,0.0,0.88,0.98
"2024-01-11 - VAN 4, PIT 3",PIT,42.47,45.79,28.69,36.34,18.94,26.37,1.9,2.13,1.62,2.01,22.45,20.97,6.22,11.11,3.61,8.83,0.0,2.14,15.94,10.08,5.54,7.54,1.03,0.0,21.03,25.49,7.87,5.61,0.88,0.0,1.02
"2024-01-11 - NJ 3, TB 4",NJ,51.86,30.03,37.13,18.93,25.06,9.94,3.08,0.92,2.49,0.89,24.62,13.53,8.17,4.75,5.06,2.78,2.05,0.92,16.35,8.84,9.2,1.93,1.05,0.0,30.01,16.24,10.76,5.35,0.0,0.0,1.03
"2024-01-11 - NJ 3, TB 4",TB,30.03,51.86,18.93,37.13,9.94,25.06,0.92,3.08,0.89,2.49,13.53,24.62,4.75,8.17,2.78,5.06,0.92,2.05,8.84,16.35,1.93,9.2,0.0,1.05,16.24,30.01,5.35,10.76,0.0,0.0,0.97
"2024-01-11 - SEA 4, WSH 1",SEA,70.34,47.66,49.7,36.7,25.31,20.13,4.26,0.95,3.24,2.45,33.37,24.03,17.96,9.55,5.62,3.58,2.15,0.0,15.74,14.25,5.37,6.58,1.04,1.03,37.64,28.79,12.23,8.96,1.05,0.0,1.121
"2024-01-11 - SEA 4, WSH 1",WSH,47.66,70.34,36.7,49.7,20.13,25.31,0.95,4.26,2.45,3.24,24.03,33.37,9.55,17.96,3.58,5.62,0.0,2.15,14.25,15.74,6.58,5.37,1.03,1.04,28.79,37.64,8.96,12.23,0.0,1.05,0.879
"2024-01-11 - TOR 3, NYI 4",TOR,64.32,52.07,42.58,32.04,35.19,20.31,3.14,0.95,2.73,1.66,31.55,20.19,14.88,5.68,10.59,4.72,2.14,0.0,16.69,14.63,7.3,4.8,0.0,0.0,36.28,33.62,16.26,10.81,0.94,0.88,1.043
"2024-01-11 - TOR 3, NYI 4",NYI,52.07,64.32,32.04,42.58,20.31,35.19,0.95,3.14,1.66,2.73,20.19,31.55,5.68,14.88,4.72,10.59,0.0,2.14,14.63,16.69,4.8,7.3,0.0,0.0,33.62,36.28,10.81,16.26,0.88,0.94,0.957
"2024-01-11 - NYR 2, STL 5",NYR,50.95,31.26,37.45,19.57,27.7,15.47,1.06,1.91,2.63,1.29,25.86,15.82,11.07,4.94,7.91,3.04,1.06,0.0,14.62,11.01,5.96,5.95,0.0,1.94,29.39,13.99,13.64,4.36,0.0,0.0,0.915
"2024-01-11 - NYR 2, STL 5",STL,31.26,50.95,19.57,37.45,15.47,27.7,1.91,1.06,1.29,2.63,15.82,25.86,4.94,11.07,3.04,7.91,0.0,1.06,11.01,14.62,5.95,5.96,1.94,0.0,13.99,29.39,4.36,13.64,0.0,0.0,1.085
"2024-01-11 - CHI 1, WPG 2",CHI,44.99,54.76,25.64,34.67,18.12,24.3,1.06,1.87,1.13,1.87,13.97,27.98,6.5,10.96,4.33,7.39,0.0,0.92,7.58,16.96,4.24,4.77,0.0,0.95,27.8,27.6,8.46,11.05,1.05,0.0,0.981
"2024-01-11 - CHI 1, WPG 2",WPG,54.76,44.99,34.67,25.64,24.3,18.12,1.87,1.06,1.87,1.13,27.98,13.97,10.96,6.5,7.39,4.33,0.92,0.0,16.96,7.58,4.77,4.24,0.95,0.0,27.6,27.8,11.05,8.46,0.0,1.05,1.019
"2024-01-11 - BOS 1, VGK 2",BOS,58.19,39.91,41.08,20.39,29.62,12.7,1.01,0.0,2.6,1.57,25.0,15.23,11.59,4.67,8.37,2.84,0.0,0.0,13.39,10.62,4.11,3.89,0.0,0.0,32.5,15.71,16.04,3.94,0.94,0.0,1.034
"2024-01-11 - BOS 1, VGK 2",VGK,39.91,58.19,20.39,41.08,12.7,29.62,0.0,1.01,1.57,2.6,15.23,25.0,4.67,11.59,2.84,8.37,0.0,0.0,10.62,13.39,3.89,4.11,0.0,0.0,15.71,32.5,3.94,16.04,0.0,0.94,0.966
"2024-01-12 - NSH 6, DAL 3",NSH,52.89,40.55,42.0,25.99,28.98,15.01,2.13,0.95,3.02,1.0,22.76,11.99,12.08,3.61,7.65,0.95,2.14,0.0,10.77,8.37,5.32,3.77,0.0,1.03,32.4,34.47,16.11,9.45,0.0,0.0,1.01
"2024-01-12 - NSH 6, DAL 3",DAL,40.55,52.89,25.99,42.0,15.01,28.98,0.95,2.13,1.0,3.02,11.99,22.76,3.61,12.08,0.95,7.65,0.0,2.14,8.37,10.77,3.77,5.32,1.03,0.0,34.47,32.4,9.45,16.11,0.0,0.0,0.99
"2024-01-12 - PHI 4, MIN 3",PHI,54.32,49.11,44.53,33.38,28.08,25.65,3.04,2.88,1.94,1.61,21.5,17.34,6.19,6.54,3.02,4.73,1.01,0.0,15.12,10.85,7.09,3.94,2.08,1.89,38.04,33.72,16.76,16.14,0.0,0.95,0.996
"2024-01-12 - PHI 4, MIN 3",MIN,49.11,54.32,33.38,44.53,25.65,28.08,2.88,3.04,1.61,1.94,17.34,21.5,6.54,6.19,4.73,3.02,0.0,1.01,10.85,15.12,3.94,7.09,1.89,2.08,33.72,38.04,16.14,16.76,0.95,0.0,1.004
"2024-01-13 - NYR 2, WSH 3",NYR,49.52,40.86,31.43,28.73,20.89,19.51,2.11,2.79,1.48,2.11,19.28,21.21,8.62,10.85,5.39,6.32,0.0,2.78,10.79,10.2,3.21,2.83,0.0,0.0,33.4,20.64,10.13,10.24,2.11,0.0,0.958
"2024-01-13 - NYR 2, WSH 3",WSH,40.86,49.52,28.73,31.43,19.51,20.89,2.79,2.11,2.11,1.48,21.21,19.28,10.85,8.62,6.32,5.39,2.78,0.0,10.2,10.79,2.83,3.21,0.0,0.0,20.64,33.4,10.24,10.13,0.0,2.11,1.042
"2024-01-13 - VAN 1, BUF 0",VAN,37.45,30.77,24.61,16.95,17.03,12.31,1.06,0.0,1.51,0.85,16.07,8.51,5.43,4.62,3.22,1.89,1.06,0.0,10.68,3.86,4.2,1.94,0.0,0.0,25.75,19.57,8.55,7.54,0.0,0.0,1.062
"2024-01-13 - VAN 1, BUF 0",BUF,30.77,37.45,16.95,24.61,12.31,17.03,0.0,1.06,0.85,1.51,8.51,16.07,4.62,5.43,1.89,3.22,0.0,1.06,3.86,10.68,1.94,4.2,0.0,0.0,19.57,25.75,7.54,8.55,0.0,0.0,0.938
"2024-01-13 - SJ 4, OTT 5",SJ,33.49,79.66,21.26,50.51,14.51,36.06,4.09,4.74,2.15,3.83,19.95,36.64,10.09,16.65,7.99,8.76,2.07,1.88,9.72,20.15,4.01,8.88,1.06,2.85,10.42,44.46,1.79,16.41,0.93,0.0,1.151
"2024-01-13 - SJ 4, OTT 5",OTT,79.66,33.49,50.51,21.26,36.06,14.51,4.74,4.09,3.83,2.15,36.64,19.95,16.65,10.09,8.76,7.99,1.88,2.07,20.15,9.72,8.88,4.01,2.85,1.06,44.46,10.42,16.41,1.79,0.0,0.93,0.849
"2024-01-13 - NJ 4, FLA 1",NJ,39.6,50.8,32.38,35.49,21.13,22.54,3.18,0.0,1.6,2.08,18.92,19.89,6.8,11.19,4.48,6.75,1.08,0.0,12.34,8.43,4.34,1.81,0.0,0.0,20.26,32.1,10.16,11.81,2.17,0.0,1.151
"2024-01-13 - NJ 4, FLA 1",FLA,50.8,39.6,35.49,32.38,22.54,21.13,0.0,3.18,2.08,1.6,19.89,18.92,11.19,6.8,6.75,4.48,0.0,1.08,8.43,12.34,1.81,4.34,0.0,0.0,32.1,20.26,11.81,10.16,0.0,2.17,0.849
"2024-01-13 - PIT 2, CAR 3",PIT,46.6,51.64,36.23,43.67,29.54,30.12,1.01,1.93,2.03,2.82,23.72,21.98,10.19,10.84,6.09,9.97,0.0,0.99,13.31,11.23,7.91,4.91,1.02,0.95,25.51,32.31,13.38,14.5,0.0,0.0,0.97
"2024-01-13 - PIT 2, CAR 3",CAR,51.64,46.6,43.67,36.23,30.12,29.54,1.93,1.01,2.82,2.03,21.98,23.72,10.84,10.19,9.97,6.09,0.99,0.0,11.23,13.31,4.91,7.91,0.95,1.02,32.31,25.51,14.5,13.38,0.0,0.0,1.03
"2024-01-13 - SEA 7, CBJ 4",SEA,40.14,50.38,32.93,34.41,28.67,26.07,5.16,2.8,2.11,2.27,27.07,24.03,10.55,9.2,9.41,5.43,3.1,0.0,16.47,14.68,10.2,4.59,2.03,0.96,19.51,29.54,9.43,15.15,0.0,1.89,1.072
"2024-01-13 - SEA 7, CBJ 4",CBJ,50.38,40.14,34.41,32.93,26.07,28.67,2.8,5.16,2.27,2.11,24.03,27.07,9.2,10.55,5.43,9.41,0.0,3.1,14.68,16.47,4.59,10.2,0.96,2.03,29.54,19.51,15.15,9.43,1.89,0.0,0.928
"2024-01-13 - LA 3, DET 5",LA,52.18,41.78,37.69,30.23,28.04,23.47,0.0,3.91,1.98,1.94,16.83,16.98,4.09,8.85,3.08,8.02,0.0,2.93,12.45,8.12,7.83,6.06,0.0,0.0,38.81,29.71,16.72,8.21,0.0,0.95,0.833
"2024-01-13 - LA 3, DET 5",DET,41.78,52.18,30.23,37.69,23.47,28.04,3.91,0.0,1.94,1.98,16.98,16.83,8.85,4.09,8.02,3.08,2.93,0.0,8.12,12.45,6.06,7.83,0.0,0.0,29.71,38.81,8.21,16.72,0.95,0.0,1.167
"2024-01-13 - EDM 2, MTL 1",EDM,60.57,33.0,42.64,23.33,30.67,15.33,1.01,0.0,3.53,1.68,32.6,12.85,13.47,5.8,7.19,1.95,1.01,0.0,18.96,7.11,7.12,1.97,0.0,0.0,27.47,20.95,14.03,9.6,0.0,0.0,1.033
"2024-01-13 - EDM 2, MTL 1",MTL,33.0,60.57,23.33,42.64,15.33,30.67,0.0,1.01,1.68,3.53,12.85,32.6,5.8,13.47,1.95,7.19,0.0,1.01,7.11,18.96,1.97,7.12,0.0,0.0,20.95,27.47,9.6,14.03,0.0,0.0,0.967
"2024-01-13 - ANA 1, TB 5",ANA,37.53,63.4,24.86,49.41,17.88,36.26,0.0,1.98,1.96,2.73,16.45,31.99,9.39,14.83,7.17,14.02,0.0,0.98,7.12,17.25,1.0,7.06,0.0,0.0,18.61,35.78,8.81,15.17,0.0,1.07,0.945
"2024-01-13 - ANA 1, TB 5",TB,63.4,37.53,49.41,24.86,36.26,17.88,1.98,0.0,2.73,1.96,31.99,16.45,14.83,9.39,14.02,7.17,0.98,0.0,17.25,7.12,7.06,1.0,0.0,0.0,35.78,18.61,15.17,8.81,1.07,0.0,1.055
"2024-01-13 - COL 5, TOR 3",COL,53.73,52.38,38.25,38.38,18.21,28.12,3.08,2.92,2.9,2.02,30.49,16.23,14.99,9.04,7.86,6.09,2.05,0.99,15.4,7.26,4.03,4.02,1.05,0.98,25.6,37.93,5.52,15.25,0.0,0.95,1.065
"2024-01-13 - COL 5, TOR 3",TOR,52.38,53.73,38.38,38.25,28.12,18.21,2.92,3.08,2.02,2.9,16.23,30.49,9.04,14.99,6.09,7.86,0.99,2.05,7.26,15.4,4.02,4.03,0.98,1.05,37.93,25.6,15.25,5.52,0.95,0.0,0.935
"2024-01-13 - PHI 2, WPG 0",PHI,61.48,61.01,49.27,44.42,35.77,27.8,1.06,0.0,2.33,2.5,27.31,25.74,12.18,8.72,8.82,6.1,1.06,0.0,15.27,16.73,9.6,5.58,0.0,0.0,37.21,30.58,16.48,12.25,0.0,0.0,1.03
"2024-01-13 - PHI 2, WPG 0",WPG,61.01,61.48,44.42,49.27,27.8,35.77,0.0,1.06,2.5,2.33,25.74,27.31,8.72,12.18,6.1,8.82,0.0,1.06,16.73,15.27,5.58,9.6,0.0,0.0,30.58,37.21,12.25,16.48,0.0,0.0,0.97
"2024-01-13 - DAL 3, CHI 1",DAL,52.21,53.86,35.62,44.09,25.32,32.26,1.06,0.94,1.18,2.35,17.56,24.05,3.2,7.73,2.11,6.81,0.0,0.94,14.19,16.45,7.17,6.83,1.05,0.0,44.51,30.72,15.77,17.67,0.0,0.0,1.012
"2024-01-13 - DAL 3, CHI 1",CHI,53.86,52.21,44.09,35.62,32.26,25.32,0.94,1.06,2.35,1.18,24.05,17.56,7.73,3.2,6.81,2.11,0.94,0.0,16.45,14.19,6.83,7.17,0.0,1.05,30.72,44.51,17.67,15.77,0.0,0.0,0.988
"2024-01-13 - ARI 6, MIN 0",ARI,51.9,44.76,40.9,33.07,30.7,23.82,4.32,0.0,2.11,1.73,21.49,16.79,5.89,8.28,5.92,7.41,1.09,0.0,15.74,8.27,6.49,5.28,2.08,0.0,28.03,32.13,15.12,10.93,1.12,0.0,1.141
"2024-01-13 - ARI 6, MIN 0",MIN,44.76,51.9,33.07,40.9,23.82,30.7,0.0,4.32,1.73,2.11,16.79,21.49,8.28,5.89,7.41,5.92,0.0,1.09,8.27,15.74,5.28,6.49,0.0,2.08,32.13,28.03,10.93,15.12,0.0,1.12,0.859
"2024-01-13 - NYI 1, NSH 3",NYI,49.46,58.9,28.9,35.68,21.59,22.29,1.06,0.94,1.44,1.5,18.87,20.82,6.39,2.8,3.16,2.84,1.06,0.0,12.41,18.18,5.14,4.86,0.0,0.95,34.82,39.93,12.17,13.72,0.0,0.0,1.007
"2024-01-13 - NYI 1, NSH 3",NSH,58.9,49.46,35.68,28.9,22.29,21.59,0.94,1.06,1.5,1.44,20.82,18.87,2.8,6.39,2.84,3.16,0.0,1.06,18.18,12.41,4.86,5.14,0.95,0.0,39.93,34.82,13.72,12.17,0.0,0.0,0.993
"2024-01-13 - BOS 4, STL 3",BOS,63.43,29.0,48.91,22.49,33.09,17.89,2.11,0.92,3.39,1.29,34.88,12.09,17.15,5.45,11.65,4.55,1.06,0.0,17.84,6.59,7.24,4.77,0.0,0.96,30.97,17.79,11.24,8.53,1.05,0.0,1.012
"2024-01-13 - BOS 4, STL 3",STL,29.0,63.43,22.49,48.91,17.89,33.09,0.92,2.11,1.29,3.39,12.09,34.88,5.45,17.15,4.55,11.65,0.0,1.06,6.59,17.84,4.77,7.24,0.96,0.0,17.79,30.97,8.53,11.24,0.0,1.05,0.988
"2024-01-13 - CGY 3, VGK 1",CGY,54.86,56.67,39.38,39.86,24.76,22.81,2.13,0.92,1.59,1.94,21.4,30.52,5.69,6.01,3.38,2.68,2.15,0.0,15.99,24.01,6.6,10.02,0.0,0.96,36.62,31.08,13.81,7.56,0.0,0.0,1.046
"2024-01-13 - CGY 3, VGK 1",VGK,56.67,54.86,39.86,39.38,22.81,24.76,0.92,2.13,1.94,1.59,30.52,21.4,6.01,5.69,2.68,3.38,0.0,2.15,24.01,15.99,10.02,6.6,0.96,0.0,31.08,36.62,7.56,13.81,0.0,0.0,0.954
"2024-01-14 - WSH 1, NYR 2",WSH,46.92,36.76,24.85,26.88,17.17,19.7,1.01,1.93,1.91,1.97,25.57,16.1,7.98,9.97,4.94,7.06,1.04,0.99,17.21,6.19,4.96,1.0,0.0,0.0,21.27,20.14,7.22,10.79,0.0,0.95,0.961
"2024-01-14 - WSH 1, NYR 2",NYR,36.76,46.92,26.88,24.85,19.7,17.17,1.93,1.01,1.97,1.91,16.1,25.57,9.97,7.98,7.06,4.94,0.99,1.04,6.19,17.21,1.0,4.96,0.0,0.0,20.14,21.27,10.79,7.22,0.95,0.0,1.039
"2024-01-14 - DET 4, TOR 2",DET,40.67,52.6,26.93,35.62,16.97,22.89,3.08,1.89,1.27,2.02,15.3,19.46,4.07,8.6,2.05,5.8,1.01,1.88,11.09,10.91,5.09,4.91,1.05,0.0,22.57,35.99,8.76,9.01,0.94,0.0,1.099
"2024-01-14 - DET 4, TOR 2",TOR,52.6,40.67,35.62,26.93,22.89,16.97,1.89,3.08,2.02,1.27,19.46,15.3,8.6,4.07,5.8,2.05,1.88,1.01,10.91,11.09,4.91,5.09,0.0,1.05,35.99,22.57,9.01,8.76,0.0,0.94,0.901
"2024-01-15 - NJ 0, BOS 3",NJ,52.26,49.75,38.66,40.23,26.18,27.36,0.0,0.94,2.16,2.98,25.88,30.51,8.04,17.43,4.99,10.82,0.0,0.0,17.54,13.11,9.99,5.96,0.0,0.95,36.28,22.31,10.19,9.47,0.0,0.0,0.966
"2024-01-15 - NJ 0, BOS 3",BOS,49.75,52.26,40.23,38.66,27.36,26.18,0.94,0.0,2.98,2.16,30.51,25.88,17.43,8.04,10.82,4.99,0.0,0.0,13.11,17.54,5.96,9.99,0.95,0.0,22.31,36.28,9.47,10.19,0.0,0.0,1.034
